entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
0817a9c2-ff74-9cd0-801a-4a0e7215178f						Prescription for anxiety.  Text: Leslie D. Weatherhead.	A267216	1957-01-07	RE269039	1985-12-18	Lorna Caunt|C||A. D. Weatherhead|C||A. K. Weatherhead|C	Pub. abroad|1956-04-26|AI-5056					
d4227057-478d-9cf7-7b11-521d02c987f5					Shelley Smith, pseud. of Nancy Bodington.	The Lord have mercy.	A266129	1957-01-09	RE255694	1985-07-29	Nancy Bodington|A	Pub. abroad|1956-04-12|AIO-6436					
ac153eb3-ffdd-71e5-3bd6-597c82e0d674					John Prebble.	Disaster at Dundee.|The High girders	A267033	1957-01-09	RE254367	1985-07-08	John Prebble|A	Pub. abroad as The High girders,|1956-11-12|AIO-7203					
7e800cb6-0dcf-0a15-c96a-245ea73124db					Charles Elliott, pseud. of Christopher Ewart-Biggs.	Trial by fire.	A273562	1957-02-01	RE261119	1985-10-07	Lady Jane Ewart-Biggs|W	Pub. abroad|1956-07-19|AI-5149				renewed as RE 207-275	
1ccf9c29-3fc5-930f-6ffc-6ec4de878946					Henry Brinton.	Drug on the market.	A274658	1957-02-05	RE257216	1985-08-16	Helen Brinton|W	British ed. pub.|1956-04-23|AIO-6896					
9df3e45c-ff56-aec7-d650-0c1905ef2547					Hesketh Pearson (Edward Hesketh Gibbons Pearson)	Beerbohm Tree; his life and laughter.	A271158	1957-02-06	RE255511	1985-07-15	Michael Holroyd|E	First pub. in England,|1956-11-01|AI-5251					
3e3f6435-0d18-86ad-0d4f-e29d887a30bb						The Core of the Bible.  From the authorized King James Version.  Arr. Austin Farrer.	A271293	1957-02-06	RE238230	1985-02-12	Caroline Farrer|C	Pub. in England as A Short Bible,|1956-06-11|AI-52281					
7114a7b2-cd26-f6df-a966-b29cd640d620					Colette, pseud. of Sidonie Gabrielle Colette, English translation: Antonia White & Farrar, Straus and Cudahy, Inc.	Claudine at school.	A274867	1957-02-08	RE256771	1985-08-15	Farrar, Straus and Giroux, Inc.|PWH	Pub. abroad|1956-07-16|AI-5183					
41111f14-4148-634e-01a6-14db74effeca					Evelyn Berckman.	The Blind villain.|Toronto star	A272706	1957-02-11	RE251957	1985-04-04	Lee Berkman|E	pub. abroad|1956-12-08|AI-5392				Condensed version appeared in Toronto star, 1956	
8d7d3e2a-ee3d-4ece-f173-6dd27a7266ea					Sybil Edith Burr.	Highland fling.|Saint Bride Blue	A282749	1957-02-14	RE238247	1985-02-12	Sybil Edith Burr|A					Appl. states work prev. pub. in England as Saint Bride Blue, 28Sep56, reg. AIO-6893.	
d8f29f3d-3945-86aa-2629-f1dd18a57f09					Pamela Hansford Johnson.	The Last resort|The Sea and the wedding.	A272709	1957-02-20	RE254369	1985-07-08	Andrew Morven Stewart|C||Lindsay Jean Stewart|C	Pub. abroad as The Last resort,|1956-11-01|AIO-7160					
b0753819-1d85-44a3-b08d-0d594141466d					Penelope Mortimer.	The Bright prison.	A273550	1957-02-20	RE254371	1985-07-08	Penelope Mortimer|A	Pub. abroad|1956-09-10|AIO-7083					
477f363e-8660-b09d-1fc2-c52684846ee8					Lawrence Durrell.	Selected poems.	A294128	1957-02-20	RE254375	1985-07-08	Lawrence Durrell|A	Pub. abroad|1956-10-12|AIO-7183					
6754a5e7-69ab-0952-12eb-e50a6d378a20					Jennifer Ames, pseud. of Maysie Greig.	Follow your dream.|Night of carnival	A289441	1957-02-21	RE263242	1985-11-06						Pub. 10Sep56 in London as Night of carnival.	
8754a9f9-70d9-f385-0364-588857905057					Denys Arthur Rayner.	The Enemy below.	A274474	1957-03-01	RE260905	1985-10-15	Elizabeth Rayner|W	Pub. abroad|1956-10-08|AIO-6930					
5d144acc-ccd9-25e4-c1be-03cb7c7ed8fd						The Strangled queen.  Translation: Humphrey Hare.	A284603	1957-03-01	RE286791	1985-11-25	Charles Scribner's Sons|PWH	Pub. abroad|1956-10-26|AI-5338					
975b5057-fb69-283d-5ac7-b0eaf8ae6519					Karlludwig Opitz, translator: Constantine Fitzgibbon.	The General.	A279987	1957-03-04	RE258797	1985-09-23	Harper & Row, Publishers, Inc.|PWH	Pub. abroad|1956-03-05|AI-5165				renewed 14Dec84, RE 228-788.	
8be78f23-f250-138e-c98d-f1c0c7ece5dd					Marina Pereyra DeAznar, translator: Nina Froud.	The Home book of Spanish cookery.	A277863	1957-03-13	RE267236	1985-12-13	Marina Pereyra DeAznar|A	Pub. abroad|1956-02-10|AIO-6529					
6fdc3936-a31a-aa96-3896-00b1829b6fc7					Andrew Garve, pseud. of Paul Winterton.	The Megstone plot.	A276463	1957-03-20	RE254372	1985-07-08	Paul Winterton|A	Pub. abroad|1956-04-23|AIO-6465					
29d7f68d-164a-be31-4104-977cea8aedf1					Henry Cecil.	Friends at court.	A276471	1957-03-20	RE254373	1985-07-08	Barbara Leon|W	First pub. in the United Kingdom on|1956-03-12|AIO-6353					
bb3b3777-d446-5944-5516-4c92e0090633					Michael Halliday, pseud. of John Creasey.	Runaway; book.	AIO7706	1957-04-01	RE272038	1985-12-21	Diana Creasey|W||Colin J. Creasey|C||Martin J. Creasey|C||Richard J. Creasey|C	Prev. pub. in Canada,|1956-02-11|AIO-6243					
09edb9fa-a41c-496c-2590-3762f63ade64					Felix Kersten, translators: Constantine Fitzgibbon & James Oliver, introd. by H. R. Trevor-Roper.	The Kersten memoirs, 1940-1945.|Totenkopf und Treue	A279153	1957-04-02	RE261066	1985-10-02	Andreas Kersten|C	Pub. abroad|1956-03-12|AIO-6731				translated from Totenkopf und Treue with unpub. extracts from Felix Kersten's diary.	
3826cb65-446e-e43a-1543-38172289938b					Richard Anthony Leonard.	A History of Russian music.	A280388	1957-04-16	RE261067	1985-10-02	Elizabeth Leonard|W	Pub. abroad|1956-10-03|AI-5317					
3d26713a-2f09-c086-890a-e1048df95637						The Modern universe.  Text: Raymond Arthur Lyttleton, line diagrs. by A. Spark.	A281555	1957-04-17	RE258031	1985-09-05	Raymond A. Lyttleton|A	Pub. abroad|1956-11-08|AIO-7152					
0f374e93-6786-6239-2857-ec2d80b4701d					Henry Guntrip, foreword: Rollo May.	Mental pain and the cure of souls|Psychotherapy and religion.	A281561	1957-04-17	RE263417	1985-11-05	Bertha Guntrip|W||Gwen Greenald|C	Pub. in England under the ti.: Mental pain and the cure of souls,|1956-12-03|AI-5326					
0e02f0ae-6add-0957-1ca4-722672a3dfbe					Gordon Ashe, pseud. of John Creasey.	No need to die|You've bet your life; book.	A288336	1957-05-10	RE272047	1985-12-21	Diana Creasey|W||Colin J. Creasey|C||Martin J. Creasey|C||Richard J. Creasey|C	Pub. abroad as No need to die,|1956-09-10|AIO-7331					
6262ff8e-bbdc-0cd2-dc08-a34e31894aa4					Maysie Greig.	Kiss in the sunlight.	A296271	1957-05-21	RE263259	1985-11-06	Maysie Greig|A					Pub. in England 5Nov56 under the same title.	
1af73950-bf6d-5191-3763-920547c12704					Hugh Ross Williamson.	The Walled garden.	A289125	1957-05-28	RE261082	1985-10-02	M. Ross Williamson|W	Pub. abroad|1956-10-08|AIO-7054					
45ee83b0-3a89-ac06-aca0-f296475a0d2b					the Benedictines of Stanbrook	In a great tradition; tribute to Dame Laurentia McLachlan, Abbess of Stanbrook.|The Nun and the dramatist	A287024	1957-05-29	RE255537	1985-07-25	Harper & Row Publishers, Inc.|PWH	First pub. in England|1956-09-25|AI-5303				The Nun and the dramatist first pub. in The Atlantic monthly, July 1956 & The Atlantic monthly, Aug. 1956.	
64be7ead-9e52-846b-bac7-85672421e2c4					Robert L. Swain.	Understanding arithmetic.	A292900	1957-07-01	RE241605	1985-03-06	Shirley F. Swain|W	Appl. states portions of book prev. copyrighted|1956-02-03|A221891				et al	
cbc0796a-b802-788d-db35-ff51731720da					Allan Campbell McLean.	Man of the house|Storm over Skye.	A298982	1957-08-26	RE275852	1985-12-02	Allan Campbell McLean|A	Pub. abroad as Man of the house,|1956-10-08|AIO-6994					
4c21fdbe-7ed5-e1e5-9c4c-7143349fc448					Alberto Moravia, English translation by Angus Davidson.	Roman tales.	A303141	1957-09-09	RE267868	1985-11-05	Valentino Bompiani & Company|PWH	Prev. pub.|1956-10-08|AIO-6966				RE 213-659	
4fd7ddee-d3f9-8843-2f3c-75ef574766b3					Bruce Carter, pseud. of Richard Hough, ill.: Charles Warner Walker.	Target Island.	A304168	1957-10-02	RE275568	1985-12-16		Pub. abroad|1956-07-19|AIO-6853					
158ab6e6-2758-ef23-2839-6b95137cefce					Elleston Trevor.	The Killing ground.	A307223	1957-10-15	RE265443	1985-11-08	Elleston Trevor|A	Pub. abroad|1956-05-07|AIO-6496					
341c3f9f-5b25-1b97-0f07-ef9d3ab1aef9					Gertrude Hildreth, Allie Lou Felton, Mabel J. Henderson and 1 other.	Along the way.	A266197	1957-01-01	RE253505	1985-07-02	Holt, Rinehart, and Winston|PWH						
5928fa5f-56cd-72fe-9e28-a01a1a981736					Gertrude Hildreth, Allie Lou Felton, Mabel J. Henderson and 1 other.	Mac and Muff.	A266198	1957-01-01	RE253506	1985-07-02	Holt, Rinehart, and Winston|PWH						
f30375da-a44a-e88b-838e-302b2e46504a					Robert Lee Morton & Merle Gray.	Making sure of arithmetic.  Book 1: pupil's text-workbook.	A267579	1957-01-01	RE259646	1985-09-23	Merle Gray|A						
045f9a25-214c-32dc-dca7-d226fc752bee					Robert Lee Morton & Merle Gray.	Making sure of arithmetic.  Book 1: text-workbook.	A267580	1957-01-01	RE259647	1985-09-23	Merle Gray|A						
a30ed6ce-35dc-cbc6-009c-24352c75e102					Robert Lee Morton & Merle Gray.	Making sure of arithmetic.  Book 2: pupil's text-workbook.	A267581	1957-01-01	RE259648	1985-09-23	Merle Gray|A						
ca4b6814-b874-f41b-1cdf-0cad36fec02e					Robert Lee Morton & Merle Gray.	Making sure of arithmetic.  Book 2: text-workbook.	A267582	1957-01-01	RE259649	1985-09-23	Merle Gray|A						
e8ed6059-9ebf-8f79-522f-e322ab805797						Advance California reports.  Vol. 18, no. 1.	A268836	1957-01-01	RE255364	1985-07-23	Bancroft-Whitney Company|PWH						
9b1fa32f-077f-ecc5-fa40-dba1b7c0da38					David L. Moore.	Blue note reminder.	A276881	1957-01-01	RE250064	1985-05-28	David L. Moore|A						
bbd20c69-de2a-c019-ce7b-c69fa342402b					Gene Gowing.	Square dancing for everyone.	A278401	1957-01-01	RE244596	1985-01-04	Copeland & Lamm, Inc.|PWH						
69ebb94c-fa9f-e619-1484-544b88098984					N. A. Woychuk.	Basis for the Christian life.	A279494	1957-01-01	RE238806	1985-02-22	N. A. Woychuk|A						
3112058d-a5d8-ca24-2f9e-8537dc27eae5						Uncle Remus.  Release Jan. 6, 1957.	A283775	1957-01-01	RE244535	1985-05-02	Walt Disney Productions|PWH						
08fb2f48-6cfc-66d1-7485-d99238769f95						Uncle Remus.  Release Jan. 13, 1957.	A283776	1957-01-01	RE244536	1985-05-02	Walt Disney Productions|PWH						
7bdcfda7-f276-7f60-d4bb-d460467aae0b						Donald Duck.  Release Jan. 6, 1957.	A283795	1957-01-01	RE244541	1985-05-02	Walt Disney Productions|PWH						
5dae5e43-753d-b0b5-2ab5-eeaa4b9b848c						Donald Duck.  Release Jan. 7, 1957 to Jan. 12, 1957.	A283796	1957-01-01	RE244542	1985-05-02	Walt Disney Productions|PWH						
e73b3654-f786-e78c-c264-2e725e2a1f09						Donald Duck.  Release Jan. 13, 1957.	A283797	1957-01-01	RE244543	1985-05-02	Walt Disney Productions|PWH						
0e9a7987-a022-0913-0aad-deee72275a39						Donald Duck.  Release Jan. 14, 1957 to Jan. 19, 1957.	A283798	1957-01-01	RE244544	1985-05-02	Walt Disney Productions|PWH						
a31deec7-dcc2-ec4e-836c-514daa006d0f						Mickey Mouse.  Release Jan. 6, 1957.	A283829	1957-01-01	RE244552	1985-05-02	Walt Disney Productions|PWH						
ef7e03b1-baff-4708-a61f-628ad7da6fb6						Mickey Mouse.  Release Jan. 7, 1957 to Jan. 12, 1957.	A283830	1957-01-01	RE244553	1985-05-02	Walt Disney Productions|PWH						
f86ad268-7554-760b-6e14-fc601bbc88c1						Mickey Mouse.  Release Jan. 13, 1957.	A283831	1957-01-01	RE244554	1985-05-02	Walt Disney Productions|PWH						
ca2fe1e5-4692-41a1-14ff-ce46c8f83530						Mickey Mouse.  Release Jan. 14, 1957 to Jan. 19, 1957.	A283832	1957-01-01	RE244555	1985-05-02	Walt Disney Productions|PWH						
f18ef68e-9e9c-6cad-6561-0dc725609a61						Kodak graphic arts exposure computer.	A548119	1957-01-01	RE273649	1985-12-30	Eastman Kodak Company|PWH						
cafa6358-7b5b-c1d4-8a6d-072cface818f						The Family circle.  Vol. 50, no. 1, Jan. 1957.	B627950	1957-01-01	RE275601	1985-12-27	Family Circle, Inc.|PCW						
fadfcda5-6324-6d35-8f28-36c887a57e98						Chicago daily tribune.  Vol. 116, no. 1, Jan. 1, 1957.	B628443	1957-01-01	RE234518	1985-01-08	Chicago Tribune Company|PCW						
37cded34-61fd-5b8c-acf7-d4b565b08619						The New York times.  Vol. 106, no. 36137, Jan. 1, 1957.	B628497	1957-01-01	RE238320	1985-02-07	The New York Times Company|PCW						
73b5910c-67ee-715e-20d1-dfc5b82916f2						Daily news.  Vol. 38, no. 163, Jan. 1, 1957.	B628510	1957-01-01	RE267969	1985-12-13	New York News, Inc.|PWH						
a0fe6c74-5271-3a6e-0536-993cb17e3678						Little Orphan Annie.	B628510	1957-01-01	RE273098	1985-12-18	Tribune Media Services, Inc.|PWH						
d249963a-32b9-ac1f-aed5-c7faf7cffc0d						The Washington post & Times herald.  Vol. 80, no. 27.	B628543	1957-01-01	RE271659	1985-12-30	Washington Post Company|PCW						
486b1d7c-e752-fdbd-e4b4-811abbf6b6fa						Fortune.  Vol. 55, no. 1, Jan. 1957.	B629118	1957-01-01	RE232688	1985-01-10	Time, Inc.|PCW						
29dfb330-3609-750e-22ec-89aa7d27a16b						Moody's bond survey.  Vol. 49, no. 1.	B629271	1957-01-01	RE260812	1985-10-15	Moody's Investors Service, Inc.|PWH						
5de4a9ee-5cde-f1a5-fec1-b00c197bbfe5						The Congressional digest.  Vol. 36, no. 1, Jan. 1957.	B629283	1957-01-01	RE232445	1985-01-02	The Congressional Digest Corporation|PCW						
d33188ec-b396-437f-c528-94dc722c13c9						Superboy.  No. 55, Mar. 1957.	B629381	1957-01-01	RE235496	1985-01-14	Comics, Inc.|PWH						
93345f86-aec1-4716-f27c-1d91576c507c						Mutt & Jeff.  No. 93, Mar. 1957.	B629382	1957-01-01	RE234957	1985-01-08	Comics, Inc.|PWH						
1a61dfaa-cdf0-ddc4-fbaf-c5cd27a00b67						Our Army at war.  No. 56, Mar. 1957.	B629383	1957-01-01	RE227560	1985-01-09	Comics, Inc.|PWH						
1b7fc927-eb8f-203c-5b47-ca107f2aa3d6						House of mystery.  No. 60, Mar. 1957.	B629384	1957-01-01	RE234958	1985-01-08	Comics, Inc.|PWH						
496748f4-51a7-e872-c25a-77fcbdae72fb						Mister District Attorney.  No. 56, Mar.-Apr. 1957.	B629385	1957-01-01	RE234959	1985-01-08	Comics, Inc.|PWH						
1afcc9bf-ba22-7d26-3f11-2aa95461c42e						The Adventures of Rex the Wonder Dog.  No. 32, Mar.-Apr. 1957.	B629386	1957-01-01	RE226636	1985-01-07	Comics, Inc.|PWH						
ac88c898-c7eb-2feb-6c8f-dc24acd90b28						Boys' life.  Vol. 47, no. 1, Jan. 1957.	B629455	1957-01-01	RE235045	1985-01-07	Boy Scouts of America|PCW						
055a817e-d548-ec27-4218-b0110094ff86						Saturday review.  Vol. 40, no. 1.	B631872	1957-01-01	RE275124	1985-12-31	Saturday Review Magazine|PCW						
2c248764-0b42-3226-73d3-f07dd3e4fedf						Dissent.  Vol. 4, no. 1, winter 1957.	B634763	1957-01-01	RE232218	1985-01-08	Dissent|PWH						
4363a53e-23e3-9539-cad5-6dc8183f89ac						Literary cavalcade.  Vol. 9, no. 4, Jan. 1957.	B638834	1957-01-01	RE265476	1985-11-25	Scholastic, Inc.|PCW						
bf8baf22-439a-79fb-c29c-024768e91df7					Norman Johnson.	Song of the ages; musical arrangements.	B649120	1957-01-01	RE269159	1985-09-30	Lois Johnson|W						
2c65bdda-37e3-2538-7e0d-99ed9bd17a73						Christ the Lord is risen today.  Musical arr. Norman Johnson.	B649120	1957-01-01	RE297242	1985-11-18	Lois M. Johnson|W						
b19afcab-1409-50e9-89aa-bd4903423f07					Napoleon Hill Associates.	Success unlimited.  Vol. 4, no. 1, Jan. 1957.	B688464	1957-01-01	RE240814	1985-02-21	W. Clement Stone|PCW						
37acc26d-906b-27fc-b9f1-fe0ad853be71						Western folklore.  Vol. 16, no. 1, Jan. 1957.	B700331	1957-01-01	RE266525	1985-11-29	California Folklore Society|PCW						
5f5b285e-dcf2-3910-24c7-dd7829e37911					Margaret Wood.	Home is the sailor; a comedy in one act.	DF983	1957-01-01	RE234596	1985-01-11	Margaret Wood|A						
30096b72-4e5a-800b-a450-668658f56be5					Gwenyth Jones.	The Ass and the philosophers; a comedy in 1 act.	DF984	1957-01-01	RE235260	1985-01-07	A. Jones|E						
afddfe1f-861b-2e0b-d216-2cb38e3f2663					Christopher Sergel.	The Family nobody wanted; a three-act comedy.	DP2859	1957-01-01	RE263989	1985-11-12	Christopher Sergel|A					Based on the book by Helen Grigsby Doss.	
bdae6da5-e30c-d8ae-1c6b-c7ad4f64553e						Gus and Jaq.  Feb. 3, 1957.	K106589	1957-01-01	RE244530	1985-05-02	Walt Disney Productions|PWH						
2b240ffb-64c6-67fd-9835-4bec42ef6646					Gibson Art Company.	God loves us.	TX2252301	1957-01-01	RE385529	1985-12-30	Helen Steiner Rice Foundation|PWH						
3322d17b-efb8-9aa8-21d3-f13cfc33e036						The Craft of fiction.  Foreword and editorial: Percy Lubbock.	UCC work	1957-01-01	RE260995	1985-10-04	John Pym|NK						
5d20e5d5-c042-68e5-682d-c2f107107c28					Jon Eisenson & Mardel Ogilvie.	Speech correction in the schools.	A265219	1957-01-02	RE261005	1985-10-02	Jon Eisenson|A||Mardel Ogilvie|A						
f973834d-65a8-f15e-588f-f6c96be34788					Arthur Talbot Bawden.	Man's physical universe.	A265220	1957-01-02	RE261006	1985-10-02	Arthur Talbot Bawden|A						
f8847f37-597f-bf2f-9dcc-a0c3f999fec5					E. Paul DeGarmo.	Materials and processes in manufacturing.	A265221	1957-01-02	RE261007	1985-10-02	E. Paul DeGarmo|A						
4b1579d9-d8c4-4613-a59d-505d1a7e1157					Rolland R. Smith & James F. Ulrich.	Solid geometry.	A265663	1957-01-02	RE249606	1985-04-29	Mendon W. Smith|NK||Joyce Smith|NK||James F. Ulrich|A						
1dbbaa9a-3aa0-4027-0108-2a441cf11093					John Beecroft & Howard Haycraft.	Treasury of great mysteries.	A265800	1957-01-02	RE242721	1985-01-04	Mrs. John Beecroft|W						
66c4cb5b-89c8-d998-7bfd-e143b27adcb6					Jessie Williams Clemensen, Thomas Gordon Lawrence, Howard S. Hoyman & William Ralph LaPorte, general editor: Paul F. Brandwein.	Your health and safety.	A265964	1957-01-02	RE254246	1985-06-04	Elmore Hutchins|NK||Howard S. Hoyman|A||Dorothy Ruth Kirker|C||William B. LaPorte|C						
38b97e06-fbc1-f283-7c6e-6e767570ef89					Oscar Handlin.	Race and nationality in American life.	A265973	1957-01-02	RE255000	1985-06-27	Oscar Handlin|A						
6cd725e9-3d6f-f05d-915c-8b9bd9ee9e50					Clinton Simpson.	Best in books.  No. 20.	A266017	1957-01-02	RE242724	1985-01-04	Nelson Doubleday, Inc.|PWH						
26a188a7-8349-6293-4ee2-0d247c1ba32d					Donald C. McNeese & Albert L. Hoag.	Engineering and technical handbook.	A266023	1957-01-02	RE241525	1985-03-29	Edna K. McNeese|W||Donna McNeese Smith|C||Eldon Charles McNeese|C||Larry James McNeese|C||Albert L. Hoag|A						
76408ecc-78d8-5483-b85b-6f7f9ff23886					Harry A. Gair & A. S. Cutler.	Negligence cases: winning strategy.	A266025	1957-01-02	RE242784	1985-04-10	Harry A. Gair|A||Lloyd N. Cutler|E						
5e21162d-a5c0-742d-a3d3-5fdfc50e416a					Martin Russ.	The Last parallel.	A266026	1957-01-02	RE251860	1985-06-24	Martin Russ|A						
9ce10c01-7ccd-07f3-cfac-b2eb16567a94					Margaret Kennedy.	The Wild swan.	A266027	1957-01-02	RE254366	1985-07-08	Sarah Frankland|C||Julia Birley|C						
642d41f3-75b2-3311-04c2-c924f595a8ec					Peter Thomson.	Ski ranger.	A266123	1957-01-02	RE274579	1985-12-31	Ellen Schneider Thomson|W						
1f6be45e-05d3-4a66-fd4a-e0e89e03c629					John Lewis Bremer.	Congenital anomalies of the viscera, their embryological basis.	A266145	1957-01-02	RE264835	1985-11-22	Barbara B. Kinne|C						
b83589e4-2eb2-5ce6-6365-5a866e3118b3					Bart Jan Bok and Priscilla Fairfield Bok.	The Milky Way.	A266148	1957-01-02	RE255489	1985-07-19	John F. Bok|C						
fa23d50e-7131-636c-fc79-66c2ea66b62c					John Ladd.	The Structure of a moral code: a philosophical analysis of ethical discourse applied to the ethics of the Navaho Indians.	A266149	1957-01-02	RE257452	1985-08-22	John Ladd|A						
4d074d58-7b93-0b0c-fbb4-795af846141a						Justice Oliver Wendell Holmes: the shaping years, 1841-1870.	A266150	1957-01-02	RE257039	1985-08-07	Mary Adams|W						
29359d1e-2fcd-0109-ceac-01e2088dee85					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Sky lines.	A266152	1957-01-02	RE264655	1985-11-21	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
87ee4151-affb-44ca-4ac0-0b3ab47177b0					H. Nat Johnson, Alice Hermina Poatgieter & Oz Black.	Outdoors: adventures in conservation.	A266153	1957-01-02	RE269156	1985-12-09	H. N. Johnson|A						
d1ba6831-ebe6-3d0b-321f-b5456bf92a4a					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Looking ahead.	A266154	1957-01-02	RE264656	1985-11-21	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
a0f81ff5-cf8c-66ec-4663-c4ef8638128c					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Bright peaks.	A266155	1957-01-02	RE264657	1985-11-21	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
8dee72bf-8161-2a31-b7f3-d7d926b1f727					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	On we go.	A266156	1957-01-02	RE264658	1985-11-21	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
e00bdfc3-434d-ed6f-d6b4-4d44b379030c					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Come along.	A266157	1957-01-02	RE264823	1985-11-22	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
b95dcd78-8d7a-fc27-1ff3-aa936698c7a1					Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Climbing higher.	A266158	1957-01-02	RE264659	1985-11-21	Beverly M. Terry|C||Paul E. Harrison|E||Carol A. Cox|E						
7c4fdfc0-1561-c297-bbe3-bed62120c361					Ira C. Davis, John Burnett & E. Wayne Gross.	Science discovery and progress.	A266159	1957-01-02	RE242950	1985-04-25	Holt, Rinehart, and Winston|PWH						
4db3eebd-a237-4341-2876-5d0b384579be					Robert S. McEwen.	4th ed.|Vertebrate embryology.	A266160	1957-01-02	RE242905	1985-04-15	Holt, Rinehart, and Winston|PWH						
6f3bf703-4382-ccb3-50bd-a9a1301b96a3					Erika W. Davis, James M. Hawkes, Ernest L. Loewenberg & William M. McClain.	Deutsch A split-level approach.	A266161	1957-01-02	RE241166	1985-03-18	Holt, Rinehart and Winston|PWH						
c8069e40-7272-407c-43c9-e1d9c63bbe51					Cyril Donaldson & George H. LeCain.	Tool design.	A266169	1957-01-02	RE241428	1985-03-18	Mary Loretta LeCain|W						
a7e0d57b-6d51-83b0-043e-3395211c5103					Ferdinand P. Beer & E. Russell Johnston, Jr.	Mechanics for engineers: dynamics.	A266170	1957-01-02	RE240409	1985-03-18	Ferdinand P. Beer|A||E. Russell Johnston, Jr.|A						
1eaa3830-3077-defc-769d-5cdc83239aa6					Louis M. Thompson.	Soils and soil fertility.	A266173	1957-01-02	RE241427	1985-03-18	Louis M. Thompson|A						
5c44216c-efb3-3179-21d5-aca3c5fa1b40					J. Douglas Wilson.	Practical house carpentry; simplified methods for building.	A266174	1957-01-02	RE241429	1985-03-18	Mabel R. Wilson|W						
5188e5c3-7d69-0b4f-ef43-5e7da2bb1170					Paul K. Rees & Fred W. Sparks.	Intermediate algebra.	A266182	1957-01-02	RE241430	1985-03-18	Paul K. Rees|A||Kermit D. Matthews|C						
05b96b7b-a412-5be3-1fe5-421bc67e265b					Francis Irby Gwaltney.	A Moment of warmth.	A266187	1957-01-02	RE254356	1985-07-08	Francis Ibry Gwaltney|A						
