entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
e54d40e9-c41f-5e1c-aa55-4fc3385ea975	22	1	1	1	ABBOT, LAWRENCE.	Approach to music.	A146763	1940-10-28	R436693	1968-05-21	Lawrence Abbot|A						ABBOT, LAWRENCE. Approach to music. © 28Oct40; A146763. Lawrence Abbot (A); 21May68; R436693.
fb1014f6-6186-5da0-9d06-09f5d4dc9a48	22	1	1	1	ABBOTT, ARTHUR L.	National Electrical Code handbook. 5th ed. Based on the 1940 ed. of the National Electrical Code.	A148320	1940-12-12	R433761	1968-04-22	Alice Louise Abbott|C						ABBOTT, ARTHUR L. National Electrical Code handbook. 5th ed. Based on the 1940 ed. of the National Electrical Code. © 12Dec40; A148320. Alice Louise Abbott (C); 22Apr68; R433761.
bf4d8ca1-cb1e-570b-a544-4935475d71ed	22	1	1	1	ABBOTT, JANE.	Clo. Illustrated by Herman Fay, Jr.	A143982	1940-08-27	R433081	1968-04-03	Frank A. Abbott|C						ABBOTT, JANE. Clo. Illustrated by Herman Fay, Jr. © 27Aug40; A143982. Frank A. Abbott (C); 3Apr68; R433081.
9cb438a2-6052-5362-9364-0e026dfa89f6	22	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Nov40.	A146837	1940-11-04	R425908	1968-01-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Nov40. © 4Nov40; A146837. 5Jan68; R425908.
0dfe033c-9e40-5ce2-a968-1efb0c05fbc4	22	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Jan41.	A149892	1941-01-24	R432690	1968-04-01	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Jan41. © 24Jan41; A149892. 1Apr68; R432690.
8bf44872-4b91-5fb1-94a5-44db4cfb6182	22	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Apr41.	A152628	1941-04-10	R438313	1968-07-02	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Apr41. © 10Apr41; A152628. 2Jul68; R438313.
e4320d60-94a2-5f9a-8a91-bf5ec5cc91fe	22	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1940 cumulative annual pocket part. Vol. 1-41.	A144982	1940-10-01	R425935	1968-01-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1940 cumulative annual pocket part. Vol. 1-41. © 1Oct40; A144982. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 5Jan68; R425935.
634a5ee2-35eb-56c6-add0-955f54332a73	22	1	1	2	ABERNETHY, THOMAS PERKINS.	Three Virginia frontiers.	A150823	1940-12-31	R428153	1968-02-02	Thomas P. Abernethy|A						ABERNETHY, THOMAS PERKINS. Three Virginia frontiers. © 31Dec40; A150823. Thomas P. Abernethy (A); 2Feb68; R428153.
a1caf8ff-3432-5722-976b-499905c856ea	22	1	1	2	ABNEY, LOUISE.	This way to better speech, by Louise Abney & Dorothy Miniace.	A143405	1940-06-28	R430310	1968-02-29	Louise Abney & Dorothy Miniace|A						ABNEY, LOUISE. This way to better speech, by Louise Abney & Dorothy Miniace. © 28Jun40; A143405. Louise Abney & Dorothy Miniace (A); 29Feb68; R430310.
56e4c572-8d88-59c6-9bac-62c7e331d816	22	1	1	2	ABNEY, LOUISE.	This way to better speech; teacher's manual. By Louise Abney & Dorothy Miniace.	A143403	1940-06-28	R430308	1968-02-29	Louise Abney & Dorothy Miniace|A						ABNEY, LOUISE. This way to better speech; teacher's manual. By Louise Abney & Dorothy Miniace. © 28Jun40; A143403. Louise Abney & Dorothy Miniace (A); 29Feb68; R430308.
f5de618e-4fc0-56e7-a54a-bdaf17f8f10a	22	1	1	2	ACKERMAN, IRVING C.	Your dog as a hobby, by Irving C. Ackerman & Kyle Onstott.	A145893	1940-10-16	R434856	1968-05-01	Irving C. Ackerman|A						ACKERMAN, IRVING C. Your dog as a hobby, by Irving C. Ackerman & Kyle Onstott. © 16Oct40; A145893. Irving C. Ackerman (A); 1May68; R434856.
40eec05d-6d07-5ea9-afba-aec73e6081e8	22	1	1	2	ADAMIC, LOUIS.	From Bohemia, Ma and Pa Karas. (In Survey graphic, Oct. 1940)	B470443	1940-10-01	R427338	1968-01-18	Stane Adamic|NK						ADAMIC, LOUIS. From Bohemia, Ma and Pa Karas. (In Survey graphic, Oct. 1940) © 1Oct40; B470443. Stane Adamic (NK); 18Jan68; R427338.
0ca6b470-de53-5b2e-958f-d68a586c7780	22	1	1	2	ADAMIC, LOUIS.	From many lands.	A145906	1940-10-16	R429899	1968-02-23	Stane Adamic|NK						ADAMIC, LOUIS. From many lands. © 16Oct40; A145906. Stane Adamic (NK); 23Feb68; R429899.
a556a6b0-f7b3-5cbb-aae0-9dad3b8a20a4	22	1	1	2	ADAMIC, LOUIS.	The old alien by the kitchen window. (In Saturday evening post, July 6. 1940)	B459657	1940-07-02	R427353	1968-01-18	Stane Adamic|NK						ADAMIC, LOUIS. The old alien by the kitchen window. (In Saturday evening post, July 6. 1940) © 2Jul40; B459657. Stane Adamic (NK); 18Jan68; R427353.
