volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
30	1A	1	2	Arturo Castiglioni, editor: E. B. Krumbhaar.	A History of medicine.		A18657	1947-11-01	R592943	1974-12-12	Alfred A. Knopf, Inc.|PWH		additions & revisions				R592943. A History of medicine. By Arturo Castiglioni, editor: E. B. Krumbhaar. © on additions & revisions; 1Nov47; A18657. Alfred A. Knopf, Inc. (PWH); 12Dec74; R592943. (See also A History of medicine; 14May75; R608387)
30	1A	1	2	Samuel H. Adams.	A Slave in the family. (In The New Yorker, Dec. 13, 1947)		B110434	1947-12-11	R595407	1975-01-10	Samuel H. Adams|A						R595407. A Slave in the family. By Samuel H. Adams. (In The New Yorker, Dec. 13, 1947) © 11Dec47; B110434. Samuel H. Adams (A); 10Jan75; R595407. (See also A Slave in the family; 6Mar75; R599671)
30	1A	1	2	Robert Tallant.	Mardi Gras. (In Hearst's international cosmopolitan, Jan. 1948)		B116322	1947-12-31	R596663	1975-01-06	Minnie Hagruder Gibbs|NK						R596663. Mardi Gras. By Robert Tallant. (In Hearst's international cosmopolitan, Jan. 1948) © 31Dec47; B116322. Minnie Hagruder Gibbs (NK); 6Jan75; R596663. (See also Mardi Gras; 17Mar75; R600730)
30	1A	1	2	Samuel H. Adams.	My grandfather and the plague. (In The New Yorker, Oct. 18, 1947)		B102752	1947-10-16	R599670	1975-03-06	Hester H. Adams & Katherine A. Adell|C						R599670. My grandfather and the plague. By Samuel H. Adams. (In The New Yorker, Oct. 18, 1947) © 16Oct47; B102752. Hester H. Adams & Katherine A. Adell (C); 6Mar75; R599670. (See also My grandfather and the plague; 4Nov74; R590266)
30	1A	1	2	Samuel H. Adams.	A Slave in the family. (In The New Yorker, Dec. 13, 1947)		B110434	1947-12-11	R599671	1975-03-06	Hester H. Adams & Katherine A. Adell|C						R599671. A Slave in the family. By Samuel H. Adams. (In The New Yorker, Dec. 13, 1947) © 11Dec47; B110434. Hester H. Adams & Katherine A. Adell (C); 6Mar75; R599671. (See also A Slave in the family; 10Jan75; R595407)
30	1A	1	3	Ludwig Teller.	Management functions under collective bargaining.		A13037	1947-05-22	R600317	1975-03-14	Baker, Voorhis and Company, inc.|PWH						R600317. Management functions under collective bargaining. By Ludwig Teller. © 22May47; A13037. Baker, Voorhis and Company, inc. (PWH); 14Mar75; R600317. (See also Management functions under collective bargaining; 16Apr75; R603114)
30	1A	1	3														R614837. The Secret of inward peace. By A. Herbert Gray. Prev. pub. abroad 9Sep47, AI-1446. © 14Sep48; A25324. Margaret Lydamore (E); 29Sep75; R614837. (Both reg. entered under British Proclamation of 10Mar44)
30	1A	1	3	Neil Paterson.	My friend Joseph. (In Colliers, May 8, 1948)		B132776	1948-04-30	R616311	1975-10-17	Neil Paterson|A						R616311. My friend Joseph. By Neil Paterson. (In Colliers, May 8, 1948) © 30Apr48; B132776. Neil Paterson (A); 17Oct75; R616311.
30	1A	1	3	F. B. Knight, J, W. Studebaker & Gladys Tate.	Study arithmetics, book 8; teacher guidebook. Mathematics and life, book 2; teacher's guidebook.		AA103397	1948-10-14	R616914	1976-10-31	Scott, Foresman and Company|PWH		additions.				R616914. Study arithmetics, book 8; teacher guidebook. Mathematics and life, book 2; teacher's guidebook. By F. B. Knight, J, W. Studebaker & Gladys Tate. NM: additions. © 14Oct48; AA103397. Scott, Foresman and Company (PWH); 31Oct76; R616914.
30	1A	1	3	E. E. Cummings.	"Poem: ""And (all during the"") (In The Hudson review, spring 1948)"		B129749	1948-03-29	R617100	1975-11-07	Nancy T. Andrews|C						"R617100. Poem: ""And (all during the"") By E. E. Cummings. (In The Hudson review, spring 1948) © 29Mar48; B129749. Nancy T. Andrews (C); 7Nov75; R617100."
30	1A	1	3	E. E. Cummings.	Six poems. (In The Quarterly review of literature, autumn 1948)		B166246	1948-11-07	R617101	1975-11-07	Nancy T. Andrews|C						R617101. Six poems. By E. E. Cummings. (In The Quarterly review of literature, autumn 1948) © 7Nov48; B166246. Nancy T. Andrews (C); 7Nov75; R617101.
30	1A	1	3	John D. MacDonald.	Death is an easy way (when you hit a pigeon) (In Shadow mystery, Dec.-Jan. 1948)		B110394	1947-11-14	R617128	1975-11-10	John D. MacDonald|A						R617128. Death is an easy way (when you hit a pigeon) By John D. MacDonald. (In Shadow mystery, Dec.-Jan. 1948) © 14Nov47; B110394. John D. MacDonald (A); 10Nov75; R617128.
30	1A	1	3		The Bleeding scissors. (In Shadow mystery, Apr.-May 1948)		A129329	1948-03-12	R617167	1975-11-10	Bruno Fischer|A						R617167. The Bleeding scissors. (In Shadow mystery, Apr.-May 1948) © 12Mar48; A129329. Bruno Fischer (A); 10Nov75; R617167.
30	1A	1	3	Thomas Mann, translator: Hrs. H. T. Lowe-Porter.	Lectures of Wendell Kretschmar. (In The Hudson review, autumn 1948)		B5-7398	1948-10-06	R617753	1975-11-12	Alfred A. Knopf, Inc.|PWH						R617753. Lectures of Wendell Kretschmar. By Thomas Mann, translator: Hrs. H. T. Lowe-Porter. (In The Hudson review, autumn 1948) © 6Oct48; B5-7398. Alfred A. Knopf, Inc. (PWH); 12Nov75; R617753.
