entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	new_matter	see_also_ren	see_also_reg	note	full_text
030f685d-c797-5c0a-ec22-d2c50f0bc72c					Clara Ingram Judson.	Christopher Columbus.	A438090	1960-03-29	RE413254	1989-01-03	Modern Curriculum Press, Inc.|PWH					
0c506bfa-9a01-4487-476d-14868226495b					Marjorie Hunsinger.	Business correspondence for colleges.	A440174	1960-03-30	RE413252	1989-01-03	James Irving Prince|NK					
b11472ef-4fd2-308c-2281-db04b32f77aa						The Barnes book of nursery verse.  Text: Barbara Ireson.	A441226	1960-04-05	RE413207	1989-01-03	Barbara Ireson|A					
d3d7d2ef-ec75-3ec2-b346-73ab8a35698e						Blondie comics monthly.  Vol. 1, no. 139, July.	B831497	1960-04-15	RE413895	1989-01-03	King Features Syndicate|PWH					
01f877bd-6ab2-04c0-bbcf-4a164446f228						The Faded banners.  Introd. and notes: Eric Solomon.	A447463	1960-04-28	RE413212	1989-01-03	Eric Solomon|A					
dc7ae2d8-9683-161a-3e71-069f7be0e0b5					Mendele Mocher Seforim, text of book: Gerald Stillman.	Fishke the lame.	A448403	1960-04-29	RE413214	1989-01-03	Gerald Stillman|A					
f03e722c-fdd7-41cc-f303-252144e9fe68						To Israel with love.  Text: Charles Gardosh.	A447459	1960-05-02	RE413211	1989-01-03	Charles Gardosh Dosh|A					
91252e7e-12df-d552-30e5-93a54228c11d					Channing L. Bete.	You and your flag.	A474375	1960-05-12	RE413272	1989-01-03	Channing L. Bete Company, Inc.|PWH					
e8ed9c78-570b-bd25-4f1f-f3ede01b0c2c					Ehud Ben Yehuda.	Dictionary and thesaurus of the Hebrew language.	A651437	1960-05-16	RE413241	1989-01-03	Ehud Ben Yehuda|A					
02caac0e-1b59-46d4-6120-632bd2c8a8dc						Phonics worksheets.  Grade three.  Text and ill.: Clarence E. Elwell et al.	A445902	1960-05-20	RE413255	1989-01-03	Modern Curriculum Press, Inc.|PWH					
71553d75-a117-0b3e-012f-38e5eb66703a						Art and Argyrol.  Text: William Schack.	A447470	1960-05-23	RE413213	1989-01-03	William Schack|A					
24e805ff-ca11-2bee-5e2a-3065d7688b2d					Channing L. Bete.	You and crime.	A475471	1960-05-24	RE413243	1989-01-03	Channing L. Bete Company, Inc.|PWH					
6f8a6d29-17e5-591c-68cd-95be5fd1d485					Channing L. Bete.	You and your credit.	A475472	1960-05-24	RE413244	1989-01-03	Channing L. Bete Company, Inc.|PWH					
93bfc6b6-d22a-c08b-3c7d-51aa501a1b60					Channing L. Bete.	The A B C's of poetry.|The ABC's of poetry.	A475468	1960-06-03	RE413273	1989-01-03	Channing L. Bete Company, Inc.|PWH					
ae0fa06d-d257-1ea9-7984-5cb70dc611e0						C'est toujours le dimanche.  w Jan, pseud. of Jean Cetti, & Jil, pseud. of Gilbert Guenet, m Aimable, pseud. of Aimable Pluchart.	UCC work	1960-06-16	RE425314	1989-01-03	Aimable Pluchart|A					
0aa03143-5b45-59de-c346-531b32d629b9						Tu n'aimes que la danse.  w Jan, pseud. of Jean Cetti, & Jil, pseud. of Gilbert Guenet, m Claude Luter.	UCC work	1960-06-16	RE425315	1989-01-03	Gilbert Guenet|A||Claude Luter|A					
2e3f861d-7d2d-ce52-7603-fe27dc957ad7						Avec toi c'est chouette.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet.	UCC work	1960-06-16	RE425319	1989-01-03	Gilbert Guenet|A					
5d5fde9e-7aae-e8b4-8996-070eba5e443e						Chaque fois qu'un homme.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet.	UCC work	1960-06-16	RE425320	1989-01-03						
923ad96d-8197-1990-96d6-f2312741c739						J'etais fou.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet, & Hallyday, pseud. of Jean-Philippe Smet.	UCC work	1960-06-16	RE425317	1989-01-03	Jean-Philippe Smet|A					
350629f6-8f25-fe70-b44c-617806e14793						Laisse les filles.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet, & Hallyday, pseud. of Jean-Philippe Smet.	UCC work	1960-06-16	RE425316	1989-01-03	Jean-Philippe Smet|A					
f087ea5e-70a0-a524-416a-bac06edf1d2d						Oh, oh, baby.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet, & Hallyday, pseud. of Jean-Philippe Smet.	UCC work	1960-06-16	RE425318	1989-01-03	Jean-Philippe Smet|A					
b59775ac-74d3-b0af-55f9-88a0b7bd9846						Fishing off Puerto Rico.  Text: Esteban A. Bird.	A452112	1960-06-17	RE413215	1989-01-03	Esteban A. Bird|A					
01616e36-b8be-7c7d-3341-3cd98ab768a0						Je cherche une fille.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet, & Hallyday, pseud. of Jean-Philippe Smet.	UCC work	1960-06-17	RE425313	1989-01-03	Jean-Philippe Smet|A					
9f0542fa-89d9-5a43-eb9e-228ce675add4						Pourquoi cet amour.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet, & Hallyday, pseud. of Jean-Philippe Smet.	UCC work	1960-06-17	RE425312	1989-01-03	Jean-Philippe Smet|A					
918678bd-0b73-168e-dec4-5fe89f82156b						Viens a Juan-les-Pins.  m Marcel Bianchi, arr. Jack Ary.	UCC work	1960-06-17	RE425321	1989-01-03	Marcel Bianchi|A||Jack Ary|W					
7119f5a1-55bc-ed0e-770b-d72735e7af1f					Ralph Ley & Claude Hill.	Drama of German expressionism.	A464495	1960-06-23	RE413648	1989-01-03	Ralph Ley|A					
42f88a25-18eb-21d2-f528-5a0c4fde9f69						L' Homme au costume d'or.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet.	UCC work	1960-07-08	RE425310	1989-01-03	Gilbert Guenet|A					
2d6f1aa0-5a59-eb8e-2dfd-60704e008333						Y en avait qu'un comm' ca.  w Jan, pseud. of Jean Cetti, m Jil, pseud. of Gilbert Guenet.	UCC work	1960-07-08	RE425311	1989-01-03	Gilbert Guenet|A					
77d74315-fcf4-f42e-deb8-2ae5ec0d48e4					Eric L. McKitrick.	Andrew Jackson and reconstruction.	A455612	1960-07-12	RE413271	1989-01-03	Eric L. McKitrick|A					
45f11328-ee36-04d9-0e8c-4c8846a53e1f						Sketches and lyrics from Living for pleasure.  w Arthur McCrae, m Richard Addinsell.	DF1369	1960-07-12	RE413812	1989-01-03	Victor Charles Michael Lister|E					
d62b75ca-8c10-39d0-ff94-2d4dfa85367e						Imprint of chaos.  Text: John Killian Houston Brunner.	UCC work	1960-08-01	RE429879	1989-01-03	John Killian Houston Brunner|A					
a021aeca-1c78-37d3-f0f9-1a1b3f62ae10						The Second life of John Stevens; bk.  Text: Paul Eldridge.	A461154	1960-08-19	RE434227	1989-01-03	Vivienne Hoeton|NK||Horton|NK					
b0b787cb-fce9-8e29-301b-20c4e64c1951						After the Bacchae of Euripides.|Revelation in the courthouse park.  A music-theater work for voices, dancers, acrobats, and musical instruments built by Harry Partch.	DU51555	1960-08-22	RE413290	1989-01-03	Danlee G. Mitchell|E					
25149eba-59bd-91d4-7bc1-2d885882ebd9						The Twain shall meet.  Text: George Edinger.	AF17800	1960-08-30	RE434225	1989-01-03	Dennis Howard|NK					
e9cf3f54-a759-c4bf-e071-37af5fcb769b						Neva blues.  Book & lyrics: Edward Kinchley Evans, Jr.	DU51616	1960-08-31	RE427420	1989-01-03	Edward Kinchley Evans, Jr.|A					
b167cb25-6807-28b4-3916-535125d3b03f						The Horn book magazine.  Vol. 36, no. 5, Oct. 1960.	B859738	1960-09-15	RE413267	1989-01-03	Horn Book, Inc.|PCW					
473e28ea-ca2c-7d2f-aa64-da19c200cee0						Bucktailed wildcats: a regiment of Civil War volunteers.  Text: Edwin A. Glover.	A464957	1960-09-23	RE413216	1989-01-03	Edwin A. Glover|A					
0cd29b1b-2ee9-ea6b-ad68-771c24ac8cc7						Hunting the whitetail deer.  Text: Tom Hayes.	A465428	1960-09-23	RE413217	1989-01-03	Tom Hayes|A					
f5d67b7c-bca3-9dd1-7c6a-e012159e2f52						Seven against the night; bk.  Text: Paul Eldridge.	A465430	1960-09-23	RE434221	1989-01-03	Vivienne Horton|NK					
90df9f6b-b0a1-0812-bd0d-7e87f354577b					Channing L. Bete.	How's your housepower?|Wire up and live.	A475474	1960-09-23	RE413246	1989-01-03	Channing L. Bete Company, Inc.|PWH					
e8d6c9f9-601e-0d6a-d6a1-ebc7d941ae1a						The Book of fire.  Translation & text: Joseph Leftwich.	A465429	1960-09-30	RE413218	1989-01-03	Joseph Leftwich|A					
4ac59452-49a2-573a-6347-227c7fd5e019					Marc Edmund Jones.	Essentials of astrological analysis illustrated in the horoscopes of 174 well-known people.	A464958	1960-10-01	RE413270	1989-01-03	Stanley E. Carnarius|E					
069ff1c2-1db6-aa5c-bea1-4388f8b6c687						Here's to it.  Text: John M. Koken.	A465736	1960-10-05	RE413219	1989-01-03	John M. Koken|A					
726942c3-df4f-6569-0dee-83a15ad33a92						A Court for owls.	DU51852	1960-10-10	RE427421	1989-01-03	Edward Kinchley Evans, Jr.|A					
d87580a5-dbbd-0967-a62b-155f9d630207						The Persian donkey bead.  Text: Margaret Kraenzel.	A468114	1960-10-14	RE413220	1989-01-03	Margaret Kraenzel|A					
edb06244-882b-0446-01e4-31c636cb8f98						The Three faces of the film.  Text: Parker Tyler.	A468115	1960-10-14	RE413221	1989-01-03	Parker Tyler|A					
38211122-4574-249f-8349-163a7c260bbb					Betty J. Bowen.	"That ""sweet"" bitter fruit of fame.|The Cakewalker."	DU51862	1960-10-17	RE434971	1989-01-03	Betty J. Bowen|A					
23ffd897-c620-1d6d-0e73-2b09ebe9323b						The Six stone faces.  Text: Norman Dale.	A469083	1960-10-21	RE413222	1989-01-03	Norman Dale|A					
1969dc78-d7e3-e458-d076-e25be012155c						A Room in Hotel Babylon.	DU51915	1960-10-24	RE427422	1989-01-03	Edward Kinchley Evans, Jr.|A					
b435e11c-17b3-969c-64ae-957bb896e4a5					Channing L. Bete.	The Way to better living.	A475470	1960-10-27	RE413242	1989-01-03	Channing L. Bete Company, Inc.|PWH					
0fdc30ef-7d0d-8e9e-6e2f-776203bd416a						For life and liberty.  Text: Janet Neavles.	A471833	1960-10-28	RE413223	1989-01-03	Janet Neavles|A					
73b44ddf-44b3-5d43-c54f-e3dde4732f10						The Secret of bowling strikes.  Text: Dawson Taylor.	A471835	1960-10-28	RE413224	1989-01-03	Dawson Taylor|A					
a9a5ae37-cb11-4274-f316-06da41823999						The Slave who saved the city, and other Hassidic tales.  Text: Harry M. Rabinowicz.	A471845	1960-10-28	RE413225	1989-01-03	Harry M. Rabinowicz|A					
4e611a65-af12-4959-0148-40bb7bfacb04						America's best bay, surf, and shoreline fishing.  Text: Heinz Ulrich.	A471846	1960-10-28	RE413226	1989-01-03	Heinz Ulrich|A					
9c2ee25a-6437-c285-7cc6-6e5e86c9871a						The Will to win.  Text: Gardnar Mulloy.	A471853	1960-10-28	RE413227	1989-01-03	Gardnar Mulloy|A					
08f36df5-132b-645a-17b0-0b7dad57099d						Doubloons.  Text: Maristan Chapman.	A471854	1960-10-28	RE413228	1989-01-03	Maristan Chapman|A					
cd3fde38-66cc-8b57-6dab-3dfcc80bb4c3						Defenders of the damned.  Text: Alan Hynd.	A471855	1960-10-28	RE413229	1989-01-03	Evelyn Hynd|W					
1e9f2c63-6938-50da-d90b-e4d752bf80c4					Channing L. Bete.	Money for rent.	A475469	1960-10-28	RE413274	1989-01-03	Channing L. Bete Company, Inc.|PWH					
98e1956d-81f6-c663-c763-9fd60186c5f0						Prerogative.  Text: John Killian Houston Brunner.	UCC work	1960-11-01	RE429878	1989-01-03	John Killian Houston Brunner|A					
21f2df4f-6fbb-0973-66ba-dccd61649c94					Colin Simpson.	Europe: an intimate view.	A473601	1960-11-11	RE413232	1989-01-03	Colin Simpson|A					
4101d9b8-c15d-73f6-5b7e-5e3fd6befbc6					E. M. R. Ditmas.	Gareth of Orkney.	A474150	1960-11-11	RE413233	1989-01-03	E. M. R. Ditmas|A					
9dc30c0e-abb5-9790-cf1e-a0d49eee1855						The Horn book magazine.  Vol. 36, no. 6, Dec. 1960.	B870228	1960-11-14	RE413268	1989-01-03	Horn Book, Inc.|PCW					
34cb8c77-8c98-8aa3-1c3f-c1aa2cd31289						Rotten wood.	DU52061	1960-11-14	RE427423	1989-01-03	Edward K. Evans, Jr.|A					
3a5d78af-6107-3558-1125-572bbea0d428						Adventures of the Fly.  No. 10, Jan. 1961.	B904587	1960-11-15	RE441836	1989-10-25	Radio Comics, Inc.|PCW					
982d9fcb-0243-2ba5-2764-cc8d93143385						The Sword and the flame; selections from Heinrich Heines prose.  Compilation in English: Alfred Werner.	A473382	1960-11-18	RE413230	1989-01-03	Alfred Werner|A					
0794e9b3-092f-a567-d90c-0f4890fb685b					Authur Liebers.	Companion dogs.	A473385	1960-11-18	RE413231	1989-01-03	Authur Liebers|A					
23b58fc3-0bfd-7c18-0714-c22c5d005990					Lincoln Rothschild.	Style in art.	A474236	1960-11-18	RE413234	1989-01-03	Lincoln Rothschild|A					
f0076272-d0ec-91a3-8a78-0f9e03d4cd75					Charles Edward Chapel.	The Art of shooting.	A475360	1960-11-18	RE413235	1989-01-03	Charles Edward Chapel|A					
8c0b1cce-4737-7ee4-34e0-970523f3d5ca					Channing L. Bete.	What everyone should know about the American National Red Cross.	A481723	1960-11-23	RE413250	1989-01-03	Channing L. Bete Company, Inc.|PWH					
5028c550-0340-7290-be36-7f5acf780357						The Image of war.	A482858	1960-11-25	RE413238	1989-01-03	W. Fletcher Thompson, Jr.|A					
f7920abd-9cc2-0239-7a89-c85f25b90dcb					Donald DuBois.	The Fisherman's handbook of trout flies.	A479353	1960-12-02	RE413236	1989-01-03	Donald DuBois|A					
46cf562b-67f8-4894-d76f-9b11cd62f269					Hugues Panassie.	The Real jazz.	A479375	1960-12-02	RE413237	1989-01-03	Hugues Panassie|A					
3e16ee12-ab71-9aac-3e7c-e467245cc868					Wilfrid J. Sheed.	A Middle class education.|Last Sunday in Oxford	A476597	1960-12-06	RE413266	1989-01-03	Wilfrid J. Sheed|A				Last Sunday in Oxford appeared in Gentlemans quarterly, Oct. 6, 1960.	
870ebebf-4487-1be0-b061-4a1edb9c26d1					Channing L. Bete.	The ? cost of medical care.	A481724	1960-12-09	RE413251	1989-01-03	Channing L. Bete Company, Inc.|PWH					
adeb723b-3658-368e-e3c6-f7f19b7538f5						The Teaching of world literature.  Editor: Haskell M. Block.	A523868	1960-12-10	RE413205	1989-01-03	Haskell M. Block|A					
cc555197-be86-a4eb-44ee-917c02b701e6					Channing L. Bete.	What everyone should know about foreign aid.	A478162	1960-12-13	RE413249	1989-01-03	Channing L. Bete Company, Inc.|PWH					
a9996f1b-ab26-9def-f9c2-38b56a02e40d					Philip Johnson.	After the verdict; a play in one act.	DF1405	1960-12-13	RE424386	1989-01-03	Dennis Adkins|E					
6c037972-91f6-7c9a-1268-3bfc6ac8afa9						American artist.  Vol. 25, no. 1, Jan. 1961.	B876821	1960-12-22	RE435802	1989-09-06	Billboard Publications, Inc.|PCW					
64de2873-0513-ba81-820d-2d7d157ea3c3						The New republic.  Vol. 144, no. 1, Jan. 2, 1961.	B876671	1960-12-27	RE424161	1989-03-06	New Republic, Inc.|PCW					
e6daa7bd-d1b2-c002-2e8f-cb7ed98cd4c8						"Stormy weather, clipper ship, ""Scottish Chief.""  By Montague Dawson."	GU32647	1960-12-27	RE414021	1989-01-03	Nyria Marianne Dawson|C					
589e6752-3803-c8df-99ae-bb453d583e40					Montague Dawson.	Gay weather.	GU32649	1960-12-27	RE414022	1989-01-03	Nyria Marianne Dawson|C					
220309ea-efed-bb57-4149-e3fbe3d79f5d						"Stunsails pulling the clipper ship, ""Oberon.""  By Montague Dawson."	GU32651	1960-12-27	RE414023	1989-01-03						
c5e7ad46-d938-55ee-640d-f80ea7011822					Montague Dawson.	Stormy weather, Christchurch Bay.	GU32653	1960-12-27	RE414024	1989-01-03	Nyria Marianne Dawson|C					
49f9fbcc-7ace-32e1-ee92-219465966633						Commentary.  Vol. 31, no. 1, Jan. 1961.	B875457	1960-12-28	RE413881	1989-01-03	American Jewish Committee|PCW					
dbaf92ad-8235-2655-4fb1-dd05dda4cc0d						Your new baby.  No. 140, Feb. 1961.	B885522	1960-12-29	RE441652	1989-10-18	Publishing|PCW				In notice: 1961	
b9548dd4-ece1-1fb3-b65f-2f8563f7fe7b					Marvin Pakula, David K. Rothstein, William Ryan.	Centennial album of the Civil War.	A487584	1960-12-30	RE413239	1989-01-03	Marvin Pakula|A					
450ca058-f461-1a00-b292-189c8241b5b6						Uniforms of the United States Army.  Ser. 2.  Text & notes: Marvin Pakula, paintings: Henry A. Ogden.	A487585	1960-12-30	RE413240	1989-01-03	Marvin Pakula|A					
05a439b5-45cb-086b-dcbe-7f99d0abd0e0					John Jacob Niles & William Barss.	The Ballad book of John Jacob Niles.|The Hangman	A521254	1961-08-11	RE433277	1989-05-22	Rena Niles|W				Appl. states The Hangman, prev. reg. 6Jan60, EU627959.	
38cd323d-6390-a850-6612-fea607df99c8					Donald Hall, ill. by Mimi Korach.	A Day on ragged|String too short to be saved.	A535828	1961-09-15	RE430730	1989-02-21	Donald Hall|A				Ch. 1 prev. pub. 2Sep61 under the same title & ch. 8 prev. pub. 12Aug61 as A Day on ragged in The New Yorker|ch. 3 prev. pub. spring 1961 under the same title in American scholar & pt. of ch. 5 prev. pub. 20Sep60 as The First Hay Day in Audience.	
28fc517b-364f-c728-3e8f-376393678720					H. J. Cawthra, employee for hire of General Motors Corporation.	1960-61-62 Chevrolet truck shop manual supplement.	A530753	1961-09-18	RE462738	1989-12-20	Chevrolet Motor Division General Motors Corporation|PWH					
96831ae2-4d98-65cc-1773-b0c743a08aa3					National Hardwood Lumber Association, Inspection Rules Committee, 1960.	Rules for the measurement & inspection of hardwood lumber, cypress veneers, and thin lumber.	A481314	1961-01-01	RE459897	1989-12-28	National Hardwood Lumber Association|PWH					
5f02c6fa-46be-8c65-72f8-b4fda5f4cbc3					Elizabeth S. Dillon & Lawrence S. Dillon.	A Manual of common beatles of Eastern North America.	A486799	1961-01-01	RE441258	1989-10-17	Elizabeth Dillon|A||Lawrence Dillon|A					
ad85b6a5-1998-6bee-7190-4474989d6ee2					Elizabeth S. Dillon & Lawrence S. Dillon.	A Manual of common beetles of eastern North America.	A486799	1961-01-01	RE461240	1989-12-21	Elizabeth S. Dillon|A||Lawrence S. Dillon|A					
e8f655c9-9e78-a044-f2fe-08b5bc6010cb					Ray Hogan.	Ambush at Riflestock.	A487890	1961-01-01	RE427941	1989-01-23	Ray Hogan|A					
eaa02ab9-90ee-b3df-a6fb-6207da43320c					Russell G. Stauffer, Alvina Treut Burrows, Thomas D. Horn et al.	Around the bend.	A489665	1961-01-01	RE432155	1989-03-27	Henry Holt and Company, Inc.|PWH					
3ab252f2-b07a-f175-7d94-9fd2ba29356d					Russell G. Stauffer, Alvina Treut Burrows & Doris C. Jackson.	American English.  Bk. 4.	A489666	1961-01-01	RE433496	1989-06-30	Bruce L. Burrows|C||Russell G. Stauffer|A||Doris C. Jackson|A					
a04be61a-7669-2b98-acb3-30b751e85e65					Foster E. Grossnickle, Leo J. Brueckner, illustrators: Helen Hamilton, Bill Hamilton,  James Ponter ... et al.	Gaining number power.	A489667	1961-01-01	RE433495	1989-06-30	Foster E. Grossnickle|A||Richard G. Brueckner|C					
386228b7-91f9-0131-45aa-692ff55a6878					Russell G. Stauffer, Alvina T. Burrows, Doris C. Jackson, illustrators: Roland V. Shutts, Helen Hamilton, Bill Hamilton & Carol Kitzmiller.	American English.  Bk. 4.	A489668	1961-01-01	RE433494	1989-06-30	Doris C. Jackson|A||Russell G. Stauffer|A||Bruce L. Burrows|C					
71782102-642a-6b7b-54c9-bf6fcd121d05					Foster E. Grossnickle & Leo J. Brueckner, illustrators: Ronald D. Schwartz, Alan Young & Florence McCurdy.	Using number ideas.  No. 5.	A489731	1961-01-01	RE433492	1989-06-30	Foster E. Grossnickle|A||Richard G. Brueckner|C					
d49f9c0d-6ea4-1071-f440-9f24c85b892e					Russell G. Stauffer, Alvina Treut Burrows & Elizabeth Clemons.	Big and little.	A489918	1961-01-01	RE433491	1989-06-30	Russell G. Stauffer|A||Bruce L. Burrows|C					
15cbd06f-cd29-e51e-9dc4-c659d45ba904					Russell G. Stauffer, Alvina Treut Burrows & Sadie Singer Keen.	Something for me.	A490373	1961-01-01	RE433490	1989-06-30	Russell G. Stauffer|A||Bruce L. Burrows|C					
973cca68-44f8-570b-af38-9c6ac3d1f60b					Russell G. Stauffer, Alvina Treut Burrows & Edmund H. Henderson.	Studybook for Around the bend.	A494657	1961-01-01	RE433489	1989-06-30	Bruce L. Burrows|C||Russell G. Stauffer|A||Edmund H. Henderson|A					
d3c49b1d-4fc0-9fc0-07f6-1231a8ab80ce					Bruce Campbell, pseud. of Samuel Epstein.	The Clue of the silver scorpion.	A505159	1961-01-01	RE440048	1989-09-21	Samuel Epstein|A					
e966f885-ea65-71d0-6f50-4aecd5dc545f						The New York times.  Vol. 110, no. 37598, Jan. 1, 1961.	B876204	1961-01-01	RE416434	1989-01-23	New York Times Company|PCW					
3d19f44e-4001-6829-24c7-47b544076b2b						Sunday news.  Vol. 40, no. 36, Jan. 1, 1961.	B876230	1961-01-01	RE419414	1989-02-15	New York News, Inc.|PWH					
c9d8cd71-da8f-ed2c-f1db-809fc41200eb						Little Orphan Annie.	B876230	1961-01-01	RE450794	1989-12-08	Tribune Media Services, Inc.|PWH					
6953d6bf-92c9-a759-e7f2-c11c745a3209						The Washington post and times herald.  Vol. 84, no. 27, Jan. 1, 1961.	B876307	1961-01-01	RE461682	1989-12-21	Washington Post Company|PCW					
6d3ec644-527b-0327-3a17-b41fa4a1218c						Prevention.  Vol. 13, no. 1, Jan. 1961.	B876364	1961-01-01	RE473567	1989-12-15	RodaLe Press, Inc.|PWH					
be2d1f52-05d5-b9e4-78ac-4ec71e145e20						Chicago Sunday tribune.  Vol. 120, no. 1, Jan. 1, 1961.	B877276	1961-01-01	RE413496	1989-01-09	Chicago Tribune Company|PCW					
88a1b499-c065-3944-73d8-ae5e8c9ad266						Scouting.  Vol. 49, no. 1, Jan. 1961.	B877639	1961-01-01	RE421565	1989-01-10	Boy Scouts of America|PCW					
c9f2b3ec-1dce-8ea8-91ac-aab06809fb9c						Organic gardening and farming.  Vol. 8, no. 1, Jan. 1961.	B878574	1961-01-01	RE473568	1989-12-15	RodaLe Press, Inc.|PWH					
3dcaf00c-a468-94fd-fc06-3ce0cc77d217						The Congressional digest.  Vol. 40, no. 1, Jan. 1961.	B881115	1961-01-01	RE414648	1989-01-03	Congressional Digest Corporation|PCW					
d406b601-4391-7bf1-02fd-19acdb4f9bd1						Literary cavalcade.  Vol. 13, no. 4, Jan. 1961.	B881301	1961-01-01	RE441413	1989-10-23	Scholastic, Inc.|PCW					
9af2f112-c050-74d7-0c60-8d8a033d46db						Co-ed.  Vol. 6, no. 5, Jan. 1961.	B881302	1961-01-01	RE441414	1989-10-23	Scholastic, Inc.|PCW					
b9063250-9afa-9cec-3646-7412aaf10ef4						The Kenyon review.  Vol. 23, no. 1, winter 1961.	B882304	1961-01-01	RE434589	1989-08-31	Kenyon College|PCW					
ea302e1f-22e8-bf8e-3158-5af8dc0271c9						Architecture.  Vol. 35, no. 1, Jan. 1961.	B886149	1961-01-01	RE451576	1989-12-06	Billboard Publications, Inc.|PCW					
928889d7-5a0c-42b1-f8e8-980e11365e57					Aldo Sigismondi a.k.a. Alan Dale.	The World of Tony Christopher.	DP8177	1961-01-01	RE435206	1989-05-12	Alan Dale|A					
3db3a10f-0144-9cfd-fd05-0e15b11dfe55					Bob Scriver.	Frontier scout.	GP27148	1961-01-01	RE419741	1989-01-09	Bob Scriver|A					
1ed39675-56bd-9dc7-16a0-7d21bdfa6d57					Bob Scriver.	Pullin' leather.	GP27151	1961-01-01	RE413444	1989-01-09	Bob Scriver|A					
752f27c8-e00f-61f6-d834-cfe1cb30af06						Uncle Remus.  Jan. 8, 1961.	K61089	1961-01-01	RE422101	1989-03-13	Walt Disney Company|PWH					
c9614dd9-1529-8d5b-a6d7-1adfd4036114						Mickey Mouse.  Jan. 8, 1961.	K61092	1961-01-01	RE422103	1989-03-13	Walt Disney Company|PWH					
f2599a5d-b826-f7bf-1142-6476fb9cce68						Donald Duck.  Jan. 8, 1961.	K61097	1961-01-01	RE422105	1989-03-13	Walt Disney Company|PWH					
0c7c0b4b-d992-0733-280e-d5d637fe4f23					Attia Hosain.	Sunlight on a broken column.	TX2596956	1961-01-01	RE434594	1989-08-03	Attia Hosain|A					
2f737f92-ca35-ba9f-5eda-3f69febf5c60					W. R. Burnette.	Conant.	TX3554240	1961-01-01	RE627804	1989-12-31	Whitney Burnette|W					
69e40265-8b06-b7ba-e387-b46a8c72859e					Noel Streatfeild.	The Silent speaker; book.	UCC work	1961-01-01	RE412579	1989-02-21	W. H. C. Streatfeild|E					
1ad77ae4-4332-d71b-4df9-13bddd26d1a9						Drina dances in New York.  Text: Jean Estoril, pseud. of Mabel Esther Allan.	UCC work	1961-01-01	RE412549	1989-03-13	Mabel Esther Allan|A					
d3f008fd-f271-7f1c-37bc-0dc0d0e592df					S. Martin-Chauffier, English translation: James Kirkup.	L'Autre chez les corsaires.|The Other one.	UCC work	1961-01-01	RE416115	1989-04-05	James Kirkup|A					
