entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
2c081e59-f347-9bd7-6da9-c8d8052ab169					C. S. Hammond & Company.	Hammond's Illustrated atlas for young Americans.	A339630	1958-01-06	RE301663	1986-08-22	Hammond, Inc.|PWH						
95d06f53-5b3e-4ade-028a-1d4ab0a8f275					Cliff Johnston.	The Teachings of Jesus.	A363153	1958-01-06	RE314173	1986-12-19	Abingdon Press|PWH						
0c28617c-312d-a766-95af-23e57ab4368b					Cliff Johnston.	Jesus' friends and early ministry.	A363154	1958-01-06	RE314172	1986-12-19	Abingdon Press|PWH						
d3f2a10b-e1c4-86d4-01df-f694f7cf472b					E. C. R. Lorac, pseud. of Edith Carolyn Rivett.	Death in triplicate.	AFO24237	1958-01-06	RE278399	1986-01-06	Inge Matthews|E						
f4bd97ec-7aed-711b-6d74-7b54d2e8f20f					Mark Derby, pseud. of Harry Wilcox.	Sun in the hunter's eyes.	AFO24300	1958-01-06	RE297462	1986-07-01	Harry Wilcox|A						
bd880fcd-d0e6-e28b-5de7-1560e8dcf824					Djuna Barnes.	The Antiphon.	AI5804	1958-01-06	RE315251	1986-12-23	Saxon Barnes|E||Warner Lowey|E	U. S. ed. pub.|1962-04-06|A582111					
0ca960fb-7d23-864a-8f6e-035ceb7d3506						Chicago daily tribune.  Vol. 117, no. 5, Jan. 6, 1958.	B688246	1958-01-06	RE283398	1986-01-10	Chicago Tribune Company|PCW						
d7e60fa5-0800-8c4e-13a2-964764b0704f						The Christian Science monitor, Boston.  Vol. 50, no. 34, Jan. 6, 1958.	B688251	1958-01-06	RE280397	1986-01-09	Christian Science Publishing Society|PWH						
6a6fed01-16af-64b0-e7f5-53c86964aff6						The Wall Street journal.  Vol. 151, no. 3, Jan. 6, 1958.	B688253	1958-01-06	RE283081	1986-01-30	Dow Jones & Company, Inc.|PCW						
1e71c565-d214-dfc4-183d-0508aa0ad2f7						The New York times.  Vol. 107, no. 36507, Jan. 6, 1958.	B688287	1958-01-06	RE279232	1986-01-10	New York Times Company|PCW						
46137019-bfac-6abf-4a60-152f113e322b						Daily news.  Vol. 39, no. 167, Jan. 6, 1958.	B688295	1958-01-06	RE279965	1986-01-16	New York News, Inc.|PWH						
4aa81ee0-9a2c-3f77-ddee-9377ce3692e2						Little Orphan Annie.	B688295	1958-01-06	RE316363	1986-12-29	Tribune Media Services, Inc.|PWH						
2573b332-d300-3fda-67bf-6578f762b1e4						The Washington post and times herald.	B688318	1958-01-06	RE317654	1986-12-30	Washington Post Company|PCW						
1031f123-5c1a-b0e7-b2d4-d3cbac2547fe						Moody's bond survey.  Vol. 50, no. 2.	B688784	1958-01-06	RE307061	1986-10-16	Moody's Investors Service, Inc.|PWH						
689df481-952d-bb24-8d61-1e4028304c21						Poetry.  Vol. 91, no. 4, Jan. 1958.	B688925	1958-01-06	RE279261	1986-01-09	Modern Poetry Association|PCW						
754d4873-5475-932c-2ab7-aebad113c6b8						Blood, the journal of hematology.  Vol. 12, no. 12, Dec. 1957.	B689252	1958-01-06	RE283052	1986-01-27	Grune & Stratton, Inc.|PCW						
ecb4c6ed-640d-2b53-5277-5faf0d1034ff						Daily variety.  Vol. 98, no. 20, Jan. 6, 1958.	B689364	1958-01-06	RE292640	1986-04-25	Daily Variety, Ltd.|PWH						
9d96ff1c-376a-1e5d-9a61-76dd1200fb68						The Christian century.  Vol. 75, no. 2, Jan. 8, 1958.	B690018	1958-01-06	RE297534	1986-06-30	Christian Century Foundation|PWH						
cd75d8bc-1bd5-d21e-2964-ef1397a63631						The A A grapevine|The AA grapevine.  Vol. 14, no. 9, Feb. 1958.	B691227	1958-01-06	RE275391	1986-01-10	Grapevine, Inc.|PCW						
0a171032-3266-3387-b6d8-3b587a4f918e						Federal supplement.  Vol. 156, no. 2, Jan. 6, 1958.	B691988	1958-01-06	RE289189	1986-04-10	West Publishing Company|PWH						
65b0bfbc-220d-b2ac-2ab3-57c42f4f0985						Supreme Court reporter.  Vol. 78, no. 4, Jan. 1, 1958.	B691992	1958-01-06	RE289193	1986-04-10	West Publishing Company|PWH						
9b936c1c-1565-d28c-4edc-a9702ca0db38						Bachelor.  Vol. 3, no. 2, May 1958.	B693739	1958-01-06	RE303992	1986-09-19	Cadence Industries Corporation|PCW						
18b2fb16-a68e-9910-4fca-9d270b2de2e7						Complete TV.  Vol. 4, no. 2, May 1958.	B694666	1958-01-06	RE303994	1986-09-19	Cadence Industries Corporation|PCW						
d4bba189-8ae4-1da3-cab8-6c3074b67190						My romance.  Vol. 10, no. 2, Apr. 1958.	B695506	1958-01-06	RE303996	1986-09-19	Cadence Industries Corporation|PCW						
e0be865a-5d25-e316-e9da-2390df942dc3						Movie world.  Vol. 3, no. 2, Apr. 1958.	B695510	1958-01-06	RE303997	1986-09-19	Cadence Industries Corporation|PCW						
07849ea7-2dcf-ffd5-1caf-5c451b0e5a29						Male.  Vol. 8, no. 3, Mar. 1958.	B695635	1958-01-06	RE303999	1986-09-19	Cadence Industries Corporation|PCW						
4964b276-4db4-d506-00bb-4ec19a584599						Men.  Vol. 7, no. 3, Mar. 1958.	B695636	1958-01-06	RE304000	1986-09-19	Cadence Industries Corporation|PCW						
c3f99383-3821-2f4d-48f8-936b13c472fe						Adventure life.  Vol. 2, no. 2, Apr. 1958.	B695661	1958-01-06	RE304001	1986-09-19	Cadence Industries Corporation|PCW						
ff3a0312-8383-31b0-cf41-e1e41976281c						Intimate confessions.  Vol. 3, no. 2, Apr. 1958.	B695662	1958-01-06	RE304002	1986-09-19	Cadence Industries Corporation|PCW						
aa9a9711-3755-1611-1120-96f8405587b2						Audio.  Vol. 42, no. 1, Jan. 1958.	B696095	1958-01-06	RE280490	1986-01-03	B. S. Inc|PCW						
105954da-ec21-fd7a-27e9-1f9fedd8a30f						Stag.  Vol. 9, no. 3, Mar. 1958.	B697872	1958-01-06	RE304003	1986-09-19	Cadence Industries Corporation|PCW						
4c09493d-4be6-2435-ab8f-f3b6807b1baa						Bugs Bunny.	BB7744	1958-01-06	RE286250	1986-02-18	Warner Brothers, Inc.|PWH						
43145c2b-ba06-943a-bbd1-21e5537f2aa7					Frank J. Machovec.	The Day hell froze over.	DP3322	1958-01-06	RE300757	1986-08-15	Frank J. Machovec|A						
7a537293-4d2e-b2da-f45a-cc87eda03cf2						In time like air.  Text: May Sarton.	TX2009510	1958-01-06	RE356219	1986-12-15	May Sarton|A						
513b6541-e1ab-0420-3f27-739e80ce55f9					Jon Eisenson.	The Improvement of voice and diction.	A318421	1958-01-07	RE310359	1986-11-07	Jon Eisenson|A						
ffc083ac-eb30-4bd5-a1f5-cfa87690752a					Henry W. Bragdon & Samuel P. McCutchen.	History of a free people.	A318422	1958-01-07	RE310360	1986-11-07	Lineta P. McCutchen|W						
796bdfae-51fb-aa01-b2f4-bd4e80884e84					Louis A. Leslie, Charles E. Zoubek & Russell J. Hosler.	Gregg shorthand simplified for colleges.  Vol. 1.	A318718	1958-01-07	RE294876	1986-05-27	Charles Zoubek|A||Russell J. Hosler|A||Richard A. Rader|E						
67497a45-cca6-dd8d-9c59-cdb6c08be82e					Bradford Scott, pseud. of A. Scott Leslie.	Shootin' man.	A320194	1958-01-07	RE306355	1986-10-07	Berkley Publishing Corporation|PWH						
56ae6a3a-2cfb-4c78-505f-5680d8b70c9f					Gil Lawrence, pseud. of Gilbert Geis.	Fury with legs.	A320196	1958-01-07	RE305342	1986-10-01	Gilbert Geis|A						
3dd2ed6b-2895-c04c-6e3d-d550e0576353						The New song; a guide to modern music for use in the church choir.  Text: Leland B. Sateren.	A320357	1958-01-07	RE323804	1986-12-15	Leland B. Sateren|A						
52d03843-25d3-baf7-24ea-4583e7a74d97					Remick Music Corporation, employer for hire of Harry Reser.	Encore hit-kit for guitar.  Vol. 1.	A321489	1958-01-07	RE282873	1986-01-27	Warner Brothers, Inc.|PWH						
e4466cde-379b-88df-b9e4-98e1cb64fee3						Mickey Mouse.  Release Jan. 19, 1958.	A322051	1958-01-07	RE301584	1986-08-18	Walt Disney Company|PWH						
6a8cba6d-0b3b-0726-5699-8a44c9479d31						Uncle Remus.  Release Jan. 19, 1958.	A322052	1958-01-07	RE301585	1986-08-18	Walt Disney Company|PWH						
2ef52c95-9a37-1788-b095-cef41e9716fd						Uncle Remus.  Release Jan. 20-25, 1958.	A322053	1958-01-07	RE301586	1986-08-18	Walt Disney Company|PWH						
4fa763d8-6df6-1b16-4e1e-5d6cd21437f2						Donald Duck.  Release Jan. 20-25, 1958.	A322065	1958-01-07	RE301598	1986-08-18	Walt Disney Company|PWH						
76c6adf1-4f4d-735e-21ef-4793cc654c90					Richard W. Wetherill.	Satisfy your motives.	A324075	1958-01-07	RE291722	1986-04-17	Richard W. Wetherill|A						
523747f8-0659-2f82-44ed-8d87794200fd						Advance California reports.  Vol. 19, no. 1.	A327378	1958-01-07	RE296590	1986-06-12	Bancroft-Whitney Company|PWH						
657b9160-c28b-edc4-500b-371cfb8623f3						Accounting essentials for the secretary.  Text: John F. Sherwood, Albert Ben Carson & Clem Morton Boling.	A338252	1958-01-07	RE280083	1986-01-13	South-Western Publishing Company|PWH						
6ad2b95c-1676-63ea-cab5-598bab05f7d6					Frank Abbott Magruder, rev. by William Andrew McClenaghan.	Magruder's American government.	A356595	1958-01-07	RE310872	1986-11-19	William Andrew McClenaghan|A						
3c0ba4ce-a3da-4793-aeab-867cf8ce2d8e						Chicago daily tribune.  Vol. 117, no. 6, Jan. 7, 1958.	B688247	1958-01-07	RE283399	1986-01-10	Chicago Tribune Company|PCW						
32f99d83-dd41-b98f-f410-efb52f182b24						The Christian Science monitor, Boston.  Vol. 50, no. 35, Jan. 7, 1958.	B688252	1958-01-07	RE280398	1986-01-09	Christian Science Publishing Society|PWH						
88c1ca2e-21cb-37cb-6ac6-45eaec70ebff						The Wall Street journal.  Vol. 151, no. 4, Jan. 7, 1958.	B688254	1958-01-07	RE283082	1986-01-30	Dow Jones & Company, Inc.|PCW						
1592cf8b-6fc4-7d01-9fcd-b6be33bb402b						The New York times.  Vol. 107, no. 36508, Jan. 7, 1958.	B688288	1958-01-07	RE279233	1986-01-10	New York Times Company|PCW						
59a868c9-889e-ff65-b8c9-438c632b07c1						Daily news.  Vol. 39, no. 168, Jan. 7, 1958.	B688296	1958-01-07	RE279966	1986-01-16	New York News, Inc.|PWH						
22fd4f98-e71e-4596-f393-0ef5e4f1de14						Little Orphan Annie.	B688296	1958-01-07	RE316364	1986-12-29	Tribune Media Services, Inc.|PWH						
bfe5749a-1934-d65d-2028-63bec4e4a13a						Newsweek.  Vol. 51, no. 2, Jan. 13, 1958.	B688886	1958-01-07	RE303266	1986-09-09	Newsweek, Inc.|PWH						
94bd7139-4277-468d-3661-2c9b479d47f6						Journal of the American Chemical Society.  Vol. 79, no. 24, Dec. 20, 1957.	B688921	1958-01-07	RE311809	1986-12-08	American Chemical Society|PCW						
ab8adc21-20c3-4ced-bb8f-881e7c6618c4						The New republic.  Vol. 138, no. 2, Jan. 13, 1958.	B688949	1958-01-07	RE294741	1986-05-27	New Republic, Inc.|PCW						
8cb81294-9ff7-a5e1-e8c4-27edfc0aa506					Wolfgang Ott, author of renewable matter: Random House, Inc., as employer for hire of Ralph Manheim.	Death in the deep.	B689103	1958-01-07	RE291679	1986-03-20	Random House, Inc.|PWH						
69fbfcf1-0357-4c60-f079-f1ea9be5a9ff						The Saturday evening post.  Vol. 230, no. 28, Jan. 11, 1958.	B689103	1958-01-07	RE313539	1986-12-17	Curtis Publishing Company|PCW						
cb4aefe2-4282-6397-7b02-aa0f3a69b00b						Christian Science sentinel.  Vol. 60, no. 4, Jan. 25, 1958.	B689201	1958-01-07	RE280400	1986-01-09	Christian Science Publishing Society|PWH						
8f6c61a6-34cd-ae99-eb47-bbc8d6959a38						Alfred Hitchcock's mystery magazine.  Vol. 3, no. 2, Feb. 1958.	B689251	1958-01-07	RE280587	1986-01-21	Davis Publications, Inc.|PCW						
d75fca40-002e-212d-22ef-d8daf2bca0fa					Mann Rubin.	A Nice touch.	B689251	1958-01-07	RE310810	1986-11-07	Mann Rubin|A						
586472bc-ec79-b18c-9199-fca0ec607633						Daily variety.  Vol. 98, no. 21, Jan. 7, 1958.	B689365	1958-01-07	RE292641	1986-04-25	Daily Variety, Ltd.|PWH						
7886cef0-3b6d-761c-934e-5f43ff129fba						Vogue pattern book.  Vol. 32, no. 4, Feb.-Mar. 1958.	B689992	1958-01-07	RE309468	1986-11-06	Conde Nast Publications, Inc.|PCW						
1b427d22-3e2f-95f1-c941-ff02d2845f25						American modeler.  Vol. 49, no. 5, Feb. 1958.	B690237	1958-01-07	RE303990	1986-09-19	Cadence Industries Corporation|PCW						
ae4c4e37-1c5c-beda-3cc6-be4cd9740a4a					Oliver LaFarge.	The Night is a hollow sphere.|The Saint detective magazine, Mar. 1958	B690454	1958-01-07	RE288695	1986-03-17	John Pendaries LaFarge|C						
240df324-f52f-dd2b-05c0-e30e26fc6e7b						Our fighting forces.  No. 31, Mar. 1958.	B690534	1958-01-07	RE277342	1986-01-08	Comics, Inc.|PWH						
b347ca34-621f-30cd-8c78-4da09337b07d						Hopalong Cassidy magazine.  No. 128, Mar.-Apr. 1958.	B690535	1958-01-07	RE279798	1986-01-06	Doubleday & Company, Inc.|PWH						
564a4a48-3a19-864d-3c31-d0105e3bf84a						Blackhawk.  No. 122, Mar. 1958.	B690536	1958-01-07	RE277151	1986-01-06	Comics, Inc.|PWH						
fcd8bcbb-e18c-63b3-6571-bf2c4e05033e						The American journal of sociology.  Vol. 63, no. 4, Jan. 1958.	B690757	1958-01-07	RE279492	1986-01-15	University of Chicago|PCW						
3be0c301-6fc6-6f33-9538-b4641c2391b0						Let's take a trip.  No. 1, spring 1958.	B691426	1958-01-07	RE280485	1986-01-03	B. S. Inc|PCW						
7b0a89fa-6a74-2d54-29e0-ba92d0359c6c						Dell sports, baseball 1958.  No. 2, 1958.	B691845	1958-01-07	RE314068	1986-12-19	Dell Publishing Company, Inc.|PCW						
f9de1f48-b64a-3eab-61d3-bdcb864f8759						Federal reporter, second series.  Vol. 249, no. 2, Jan. 6, 1958.	B691987	1958-01-07	RE289188	1986-04-10	West Publishing Company|PWH						
090fa899-03cd-6b1a-1259-9b04b59e751e						New York supplement, second series.  Vol. 168, no. 2, Jan. 7, 1958.	B691989	1958-01-07	RE289190	1986-04-10	West Publishing Company|PWH						
76d1a91e-68b5-f61e-3105-f6ff017f6656						South Western reporter, second series.  Vol. 307, no. 2, Jan. 7, 1958.	B691993	1958-01-07	RE289194	1986-04-10	West Publishing Company|PWH						
9ab217e3-f745-b581-cc56-8b6d76365ed4						My greatest adventure.  No. 20, Mar.-Apr. 1958.	B696713	1958-01-07	RE277350	1986-01-08	Comics, Inc.|PWH						
7d3bf623-6131-6baa-54c7-37ef9d8be727						The Appraisal journal.  Vol. 26, no. 1, Jan. 1958.	B698374	1958-01-07	RE279262	1986-01-13	American Institute of Real Estate Appraisers of the National Association of Realtors|PCW						
f4e0fad1-d509-8992-cde2-a0604ae8f4fa						Angel.  Vol. 1, no. 13, Feb.-Apr. 1958.	B703373	1958-01-07	RE304016	1986-09-19	Cadence Industries Corporation|PCW						
72c73354-1585-e131-02aa-c1c87bd514cb						Pariser Sinfonie.|Sinfonie in D.  KV 297.  m Wolfgang Amadeus Mozart, editor: Hermann Beck.	UCC work	1958-01-07	RE315483	1986-12-30	Barbara Beck|W					Score and parts. Based on the ed. of the work within the New Mozart edition (IV/11/5) Baerenreiter-Ausgabe, 4727.	
be9a4999-e40d-8f92-ebf2-4c693e182456					Jon Cleary.	The Green helmet.	A316830	1958-01-08	RE277751	1986-01-06	Jon Cleary|A						
378cbea7-df44-049d-73f4-73690e93e5cd					Erle Stanley Gardner.	The Case of the long-legged models.	A318213	1958-01-08	RE298318	1986-07-14	Jean Bethell Gardner|W||Grace Naso|C						
5431ce28-8a4d-d1cf-b19b-5b26ce7d3b95					S. Irwin Shaw.	Clinical applications of hypnosis in dentistry.	A318220	1958-01-08	RE314249	1986-12-18	Frances Beatrice Shaw|W||Rodney Shaw|C						
42116991-5b43-c43b-ee66-a277d77685e4						In the sight of the Lord; eight meditations for Lent.	A318451	1958-01-08	RE309435	1986-11-13	Stephen F. Bayne III|C||Bruce G. C. Bayne|C||Duncan A. Bayne|C||Lydia Lucie Bayne|C||Maurice Philip G. Bayne|C						
ee3c784e-bda0-5094-d45a-2455d655b6b8					John Sutherland Bonnell.	No escape from life.	A318453	1958-01-08	RE293167	1986-05-09	John Sutherland Bonnell|A						
69ecdf0c-4768-4367-cdef-4cbcc333df8a					James R. Adams.	Sparks off my anvil, from thirty years in advertising.	A318454	1958-01-08	RE310514	1986-11-19	Charles Francis Adams|PPW||Marilyn Jean Heckenkamp|PPW||Ellen Ann Adams|PPW						
f77c7b64-d3c7-8a05-efa4-7ddf63b90fbb					John Wiley Hill.	Corporate public relations, arm of modern management.	A318456	1958-01-08	RE299333	1986-07-28	Elena Karam Hill|W						
a9d5c195-a1c4-b8ce-13bb-10a9d06010be					Isaac Baer Berkson.	The Ideal and the community; a philosophy of education.	A318457	1958-01-08	RE314877	1986-12-22	Gershon Berkson|C||Carmel Berkson|C						
36131c53-7c59-2d8b-b9ef-b6cdaf7d3f96					Peter Field, pseud. of Lucien W. Emerson.	Hangman's trial.	A318458	1958-01-08	RE309333	1986-11-17	Lucien W. Emerson|A						
b5420919-5a06-4bee-27f1-f8643bdc0cc6					Alexander B. Klots.	North American butterflies.	A318859	1958-01-08	RE277466	1986-01-06	Nelson Doubleday, Inc.|PWH						
1ca405ac-cd84-735e-1895-2f455aeb0d5b						Argosy, Sept. 1956|The Staked plain.	A319554	1958-01-08	RE310615	1986-11-25	Kathleen Ruth Tolbert|W					Ch. 5 appeared in Argosy, Sept. 1956 under the title The Lieutenant's letter.	
664a2e5b-4373-b330-2da8-d0e0f2c37bda					Eve Titus, pseud. of Nancy Lord, & Paul Galdone.	My dog and I.	A319556	1958-01-08	RE304682	1986-09-24	Paul Galdone|A						
6557a1c9-0b9e-5688-b6f5-c67b18ea68c6					Nancy Lord, pseud. of Eve Titus, and Paul Galdone.	My dog and I.	A319556	1958-01-08	RE312991	1986-12-15	Eve Titus|A||Paul Galdone|A						
22032425-075a-3056-876c-182cb45b4c67						Atlantic reporter, second series.  Vol. 134.	A319828	1958-01-08	RE289107	1986-04-10	West Publishing Company|PWH						
177821bc-6329-552a-fb2c-615544a1e48c					Eleanor Mayo.	Forever strangers.	A320599	1958-01-08	RE287967	1986-02-20	Eleanor Mayo|A						
64668609-8485-3523-a161-f5ab48d7f11b						Callaghan's Michigan civil jurisprudence.  Vol. 4.	A320632	1958-01-08	RE283040	1986-03-17	Callaghan & Company|PWH						
a934f04a-2ead-e4fa-a2df-f177b5b1e0df					Clarence Wilbur Taber.	Taber's Cyclopedic medical dictionary.	A322323	1958-01-08	RE314481	1986-12-19	First Pennsylvania Bank, N.A.|E						
a9e74328-c5c9-9af0-6bd6-831fa46dae57					Theodore Hampton Carter, Grant C. Angell & Glenn E. Hill.	Briefhand dictionary.	A327130	1958-01-08	RE283594	1986-01-24	Helga Caroline Carter|W||Carolyn Nancy Palumbo|C||Beatrice Shirley Prielipp|C						
84958275-d573-744a-3f43-4a419f11da92					Theodore Hampton Carter, M. Herbert Freeman & E. C. McGill.	Carter briefhand.	A327131	1958-01-08	RE283595	1986-01-24	Helga Caroline Carter|W||Carolyn Nancy Palumbo|C||Beatrice Shirley Prielipp|C						
badb885d-ac69-c2ab-4def-cdb3fd4ea476					Harold H. Wagenheim, Margaret Thomas & Eleanor L. McGehan.	Wide horizons.	A328164	1958-01-08	RE299566	1986-07-31	Holt, Rinehart and Winston|PWH						
6f1b7199-663f-900b-409d-b3edba5819d2					Simon and Schuster, Inc. and Artists Guild, Inc., employers for hire of Jane Werner & Eloise Wilkin.	A Catholic child's book about God.  No. 680.	A333436	1958-01-08	RE303501	1986-09-15	Western Publishing Company, Inc.|PWH						
6b618ed1-8724-07a7-1677-cb1e07cde6c8						Sears spring and summer 1958 (Dallas)	A341073	1958-01-08	RE280610	1986-02-26	Sears, Roebuck and Company|PWH						
40d51517-6159-d8c2-e2b1-00ee0cedc253						The Wall Street journal.  Vol. 151, no. 5, Jan. 8, 1958.	B688255	1958-01-08	RE283083	1986-01-30	Dow Jones & Company, Inc.|PCW						
61d3f38c-a08a-a146-2bd1-7f3ce06588f6						Daily news.  Vol. 39, no. 169, Jan. 8, 1958.	B688297	1958-01-08	RE279967	1986-01-16	New York News, Inc.|PWH						
3983d955-3883-2584-84f3-8919e673a27e						Little Orphan Annie.	B688297	1958-01-08	RE316365	1986-12-29	Tribune Media Services, Inc.|PWH						
5b235ea5-3168-50fa-f500-e6f36161c246						TV guide.  Vol. 6, no. 2, Jan. 11, 1958.	B688994	1958-01-08	RE322710	1986-12-31	Triangle Publications, Inc.|PCW						
835ff1d5-6ec3-1899-38a5-39512bce91ee						The Journal of investigative dermatology.  Vol. 29, no. 4, Oct. 1957.	B689237	1958-01-08	RE300784	1986-07-28	Williams & Wilkins Company|PCW						
2418bfa2-c925-7662-d476-d00a7fc55d6c						Social forces.  Vol. 36, no. 2, Dec. 1957.	B689239	1958-01-08	RE307191	1986-10-20	University of North Carolina Press|PCW						
ed504a8c-96d3-f7f4-ddd2-8a07dc59a4ee						Daily variety.  Vol. 98, no. 22, Jan. 8, 1958.	B689366	1958-01-08	RE292642	1986-04-25	Daily Variety, Ltd.|PWH						
55107712-9659-3f1a-de81-938844024ba2						The Christian Science monitor, Boston.  Vol. 50, no. 36, Jan. 8, 1958.	B689429	1958-01-08	RE280401	1986-01-09	Christian Science Publishing Society|PWH						
ce0c620f-45a1-928a-4907-9a7c132bba17						The New York times.  Vol. 107, no. 36509, Jan. 8, 1958.	B689480	1958-01-08	RE279234	1986-01-10	New York Times Company|PCW						
ccfe5c7a-7416-f762-70c7-1b72b3781657						The Washington post and times herald.	B689528	1958-01-08	RE317655	1986-12-30	Washington Post Company|PCW						
c5cb8674-ddf3-9270-7e4b-440e4d37717d						Time; the weekly newsmagazine (incorporating Literary digest)  Vol. 71, no. 2, Jan. 13, 1958.	B689553	1958-01-08	RE303788	1986-09-15	Time, Inc.|PCW						
f34fc6d9-ffa8-f396-9f8a-2e54ccaf90b7						Life magazine.  Vol. 44, no. 2, Jan. 13, 1958.	B689557	1958-01-08	RE312037	1986-12-10	Time, Inc.|PCW						
168b7771-ce58-fce4-fa56-806015ba6edc						The Nation.  Vol. 186, no. 2, Jan. 11, 1958.	B689827	1958-01-08	RE310992	1986-11-07	Nation Associates, Inc.|PCW						
b2c092af-25a1-a40f-caa4-059957363bcd						North Eastern reporter, second series.  Vol. 146, no. 2, Jan. 8, 1958.	B691986	1958-01-08	RE289187	1986-04-10	West Publishing Company|PWH						
efa1b707-9274-71f4-3f69-b2214ab3ddb5						Journal of Near Eastern studies.  Vol. 17, no. 1, Jan. 1958.	B692119	1958-01-08	RE281139	1986-01-13	University of Chicago|PCW						
0544e67f-49e9-c2c7-81b0-9fb6b2efda9b						The Astrophysical journal.  No. 3, Jan. 1958.	B692120	1958-01-08	RE281105	1986-01-27	University of Chicago|PCW						
2fe36a63-cbd5-9b5b-a4d7-8be16ed8d75f						Chicago daily tribune.  Vol. 117, no. 7, Jan. 8, 1958.	B693247	1958-01-08	RE283416	1986-01-10	Chicago Tribune Company|PCW						
80312308-5108-ac33-ff06-792b37f59649						Dictation by mighty beloved Hercules, August 15, 1956, Shasta Springs, CA; recording script.	C10947	1958-01-08	RE307939	1986-10-20	Saint Germain Press, Inc.|PWH						
5f420936-ab76-3183-a8e6-797ce25545ba						Dictation by Beloved Mary, Sept. 5, 1956, Shasta Springs, CA; recording script.	C10948	1958-01-08	RE307940	1986-10-20	Saint Germain Press, Inc.|PWH						
ea03a5b7-044d-6ebc-d046-b25a007b7c45						Dictation by mighty Elohim of Purity, Sept. 9, 1956, Shasta Springs, CA; recording script.	C10949	1958-01-08	RE307941	1986-10-20	Saint Germain Press, Inc.|PWH						
db442609-a9aa-4cc9-1c80-9bee96c7a891						Dictation by beloved mighty Victory, September 10, 1956, Shasta Springs, CA; recording script.	C10950	1958-01-08	RE307942	1986-10-20	Saint Germain Press, Inc.|PWH						
0459161d-d3eb-a3f5-5a57-e5362c266adc						Dictation by beloved mighty Lanto, September 11, 1956, Shasta Springs, CA; recording script.	C10951	1958-01-08	RE307943	1986-10-20	Saint Germain Press, Inc.|PWH						
02e55602-8055-0f48-49a5-43e631abaa4f						Dictation by mighty Hercules, September 12, 1956, Shasta Springs, CA; recording script.	C10952	1958-01-08	RE307944	1986-10-20	Saint Germain Press, Inc.|PWH						
b37510a4-6b68-b171-dd57-34e66276eb1b						Dictation by beloved mighty Victory, Sept. 10, 1957, Shasta Springs, CA; recording script.	C10953	1958-01-08	RE307945	1986-10-20	Saint Germain Press, Inc.|PWH						
47b69fbf-65aa-695c-3162-f3666034195e						Anna Christie|New girl in town.  Text: George Abbott.	DP3300	1958-01-08	RE282827	1986-01-27	George Abbott|A					Based on the play, Anna Christie, by Eugene O'Neill.	
da05e74a-188e-b4a7-eb99-4f565329e816						The Untrodden snow.  Text: Denise Robins.	UCC work	1958-01-08	RE327387	1986-11-10	Denise Robins|A						
6c918ef1-def3-bd38-6215-012ff37614e4					Myron Rush.	The Rise of Khrushchev.	A318352	1958-01-09	RE299397	1986-07-21	Rand Corporation|PWH						
d8a9f1e5-216f-d551-007a-dbe95848034d						Artistic taste and judgment test.  Text: Edwin Eberman & Albert Dorne.	A318624	1958-01-09	RE301324	1986-08-13	Cortina Learning International, Inc.|PWH						
d4cfb333-b439-5df8-7e36-12c444cb1fda						The New York times index.  Vol. 45, no. 23, Dec. 1-15, 1957.	A318777	1958-01-09	RE283006	1986-01-27	New York Times Company|PWH						
074e8465-82fb-861b-37b8-8ee2534321ce					Richard Armstrong.	The Lost ship: a Caribbean adventure.	A319527	1958-01-09	RE282970	1986-01-27	Richard Armstrong|A						
1d73089f-fee4-e88d-605b-623c54c001c1					Rudyard Kipling, illustrated by Richard M. Powers.	Kim.	A319551	1958-01-09	RE277474	1986-01-06	Nelson Doubleday, Inc.|PWH						
aae60923-c06a-13ff-0834-7fe045c55abe						California reporter, covering cases reported in Pacific reporter, second series.  Vols. 313-314.	A319827	1958-01-09	RE289106	1986-04-10	West Publishing Company|PWH						
1a0b3281-b52e-c3f9-ba8e-da80c22c5011					Thaddeus V. Tuleja.	Twilight of the sea gods.	A320600	1958-01-09	RE286336	1986-01-22	Thaddeus V. Tuleja|A						
dc509239-1b26-b1a9-fe7c-985270c39a71					Frederic Fay Swift.	Fundamentals of singing; students workbook.	A320657	1958-01-09	RE301935	1986-08-25	Frederic Fay Swift|A						
ac1ae1cc-566d-7ab2-e1d8-fc76fd16d24c					Kathleen Rafferty.	1958 Dell crossword annual.	A321518	1958-01-09	RE314052	1986-12-19	Dell Publishing Company, Inc.|PCW						
e375bbdf-cd80-8ac9-dc03-d89aa86fe518						King Features weekly.	A321659	1958-01-09	RE307847	1986-10-21	King Features Syndicate, Inc.|PCW						
a67b737a-fdae-57a6-13b3-05b3eb234c35						King Features illustrated weekly.	A321664	1958-01-09	RE307743	1986-10-21	King Features Syndicate, Inc.|PCW						
27ab62dd-98b0-2e96-c02d-23c1050f7e04						Ripley's Believe it or not!  Cartoon feature.  Drawing and text:  Paul Frehm.	A321664	1958-01-09	RE312818	1986-12-16	Ripley International, Inc.|PWH						
a58fed99-1b41-dfbf-9cc7-b8b3e898ef9a					Lee E. Wells.	Brother outlaw.	A321736	1958-01-09	RE306356	1986-10-07	Lee E. Wells|A						
